location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KE,2020-01-01,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,0,0,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.541667,16.513889,28.027778,0.508,15.25,64.711219
KE,2020-01-02,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,1,4,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.95679,15.648148,26.925926,0.451556,15.746914,69.041824
KE,2020-01-03,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.790123,16.617284,26.648148,1.8415,16.0,70.58635
KE,2020-01-04,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.679012,16.067901,26.364198,0.366889,15.469136,68.767726
KE,2020-01-05,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.537037,15.876543,28.209877,0.0,15.617284,65.897373
KE,2020-01-06,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.759259,17.944444,27.759259,1.919111,17.339506,72.33082
KE,2020-01-07,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.95679,17.246914,26.030864,4.7625,17.604938,77.32796
KE,2020-01-08,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.512346,17.555556,26.037037,3.132667,17.179012,76.996162
KE,2020-01-09,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.697531,15.783951,26.703704,0.931333,17.098765,76.490596
KE,2020-01-10,ChIJD5BQg9CAJxgR2W2XobAOO0A,Q114,country/KEN,KE,Kenya,KE,KEN,0,0,0,,1,4,,,,,,,,53771300,26718527,27052773,38112450,14461523,4556381,5810192,94.478,0.548,14013910,12746879,9594274,7470146,4903045,2805603,1518826,574339,144278,95503088538,1816,0.518,192798,0.1,38.0,580370,576333,4187,66.342,10.7,3.1,30.6,264.72,194.507,78.1,13.4,1.1656,0.1565,76.610321,18.419661,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.314815,16.364198,27.919753,0.112889,16.487654,70.481495
