location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CR,2020-01-11,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.479167,22.659722,30.576389,0.0,20.791667,67.455422
CR,2020-01-12,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.555556,23.020833,31.291667,0.550333,20.798611,67.129457
CR,2020-01-13,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.090278,22.708333,30.888889,3.374571,20.069444,66.103973
CR,2020-01-14,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.229167,23.597222,30.638889,4.898571,20.534722,67.456923
CR,2020-01-15,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.034722,23.013889,30.472222,0.0,19.631944,64.820611
CR,2020-01-16,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.034722,21.875,30.75,2.794,20.076389,66.324061
CR,2020-01-17,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.180556,22.277778,30.756944,0.0,21.611111,72.523529
CR,2020-01-18,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.423611,23.777778,30.604167,2.576286,21.326389,69.956252
CR,2020-01-19,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.673611,23.1875,30.826389,4.6228,21.180556,68.465252
CR,2020-01-20,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.895833,23.034722,30.694444,3.513667,20.673611,69.399745
CR,2020-01-21,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.361111,22.180556,30.270833,0.66675,20.451389,70.548314
CR,2020-01-22,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,25.1875,21.305556,29.048611,0.0,18.5625,66.996968
CR,2020-01-23,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,25.791667,20.888889,30.034722,0.290286,19.847222,70.234072
CR,2020-01-24,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.368056,20.423611,30.555556,3.77825,20.104167,69.056675
CR,2020-01-25,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.069444,20.145833,30.611111,0.28575,19.0625,66.020077
CR,2020-01-26,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,25.944444,19.909722,29.902778,0.0,18.9375,66.017135
CR,2020-01-27,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.25,20.25,30.402778,0.0,20.486111,70.933168
CR,2020-01-28,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.166667,20.833333,30.819444,8.091714,21.048611,73.945354
CR,2020-01-29,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.041667,21.048611,30.631944,0.6096,21.9375,78.509897
CR,2020-01-30,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,27.034722,21.465278,30.9375,1.814286,21.270833,71.163232
CR,2020-01-31,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,27.083333,20.423611,31.076389,0.03175,19.520833,63.749017
CR,2020-02-01,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.743056,20.409722,31.083333,0.0,20.090278,67.416006
CR,2020-02-02,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,26.729167,21.090278,31.243056,1.560286,19.993056,67.692932
CR,2020-02-03,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,27.263889,22.020833,30.722222,4.898571,19.722222,64.217058
CR,2020-02-04,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,27.1875,22.215278,30.861111,0.0,20.305556,66.655591
CR,2020-02-05,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,27.659722,22.097222,31.1875,2.104571,20.430556,65.259588
CR,2020-02-06,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,27.333333,20.458333,31.520833,0.22225,20.034722,64.912961
CR,2020-02-07,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,27.3125,20.034722,32.083333,0.145143,20.368056,66.118911
CR,2020-02-08,ChIJJcmsIWLlko8RK5qBNSX3VGI,Q800,country/CRI,CR,Costa Rica,CR,CRI,0,0,0,,0,0,,,,,,,,5094114,2545076,2549038,1005676,4041885,1378546,1378546,99.767,0.794,705598,718837,824456,825655,650562,602395,423008,230865,112738,61773944173,12238,0.619,287667,10.0,-84.0,51100,46479,4051,80.095,11.9,9.1,7.6,113.079,56.969,23.3,11.5,1.2,3.4144,2.8939,869.077759,184.725845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,27.354167,19.909722,31.868056,0.4445,20.131944,65.206553
