location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BH,2020-01-11,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.092593,13.518519,19.148148,2.54,6.938272,54.746698
BH,2020-01-12,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.87037,11.679012,18.290123,0.677333,4.438272,49.888477
BH,2020-01-13,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.351852,10.796296,19.277778,0.677333,2.358025,41.954537
BH,2020-01-14,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.54321,10.567901,19.932099,0.0,3.024691,43.430346
BH,2020-01-15,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.302469,12.746914,20.339506,0.0,9.049383,62.547535
BH,2020-01-16,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.691358,12.382716,21.228395,0.0,8.765432,60.378528
BH,2020-01-17,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.191358,12.148148,21.512346,0.0,10.191358,64.09229
BH,2020-01-18,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.419753,13.901235,23.197531,0.0,11.432099,63.98314
BH,2020-01-19,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.487654,14.864198,24.604938,0.0,10.611111,57.165523
BH,2020-01-20,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.796296,14.691358,22.820988,0.056444,11.882716,64.291334
BH,2020-01-21,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.938272,13.54321,22.154321,0.056444,9.864198,59.370891
BH,2020-01-22,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.33,19.308642,14.191358,23.679012,0.0,10.91358,58.806393
BH,2020-01-23,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.33,14.895062,12.339506,18.407407,4.106333,8.944444,67.617102
BH,2020-01-24,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.33,14.703704,11.123457,18.271605,1.693333,6.277778,57.102735
BH,2020-01-25,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.33,15.5,9.919753,20.425926,0.0,3.981481,46.329964
BH,2020-01-26,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.33,13.888889,10.728395,16.882716,0.0,4.179012,52.181784
BH,2020-01-27,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,11.11,14.574074,10.895062,17.969136,0.0,5.135802,53.429241
BH,2020-01-28,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,11.11,15.006173,10.450617,19.635802,0.0,7.567901,61.760556
BH,2020-01-29,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,11.11,15.580247,10.283951,20.740741,0.0,6.802469,56.848342
BH,2020-01-30,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,11.11,16.148148,11.864198,21.537037,0.0,5.574074,50.604265
BH,2020-01-31,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,11.11,15.950617,10.345679,21.290123,0.0,7.932099,60.000491
BH,2020-02-01,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,17.45679,12.160494,22.592593,0.0,9.111111,59.057685
BH,2020-02-02,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,16.876543,13.030864,20.833333,0.0,6.734568,51.88547
BH,2020-02-03,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,16.067901,12.475309,20.228395,0.0,5.351852,49.353661
BH,2020-02-04,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,16.12963,11.487654,20.314815,0.0,7.345679,56.294212
BH,2020-02-05,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,17.314815,12.203704,22.024691,0.0,10.296296,63.962268
BH,2020-02-06,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,19.166667,13.666667,24.864198,0.0,9.246914,54.300193
BH,2020-02-07,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,20.932099,14.919753,26.845679,0.0,6.277778,38.978177
BH,2020-02-08,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,11.11,22.228395,16.567901,28.055556,0.0,10.012346,47.935789
BH,2020-02-09,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,11.11,20.87037,17.04321,25.049383,0.0,12.216049,58.693452
BH,2020-02-10,ChIJEaJHak5SSD4RRhDa2-JQlC4,Q398,country/BHR,BH,Bahrain,BH,BHR,0,0,0,,0,0,,,,,,,,1701583,1100474,601109,174063,1467109,600433,2238.925,0.824,218135,181855,306670,507733,256721,140231,66572,17818,5848,38574069148,23503,0.668,378734,26.0675,50.551111,778,115,549,77.163,26.4,15.6,6.1,72.073,56.217,40.1,11.3,2.4944,0.9257,1127.186279,344.379944,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,11.11,18.438272,15.537037,21.469136,0.145143,7.790123,50.068699
