location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_recovered_male,new_recovered_female,cumulative_recovered_male,cumulative_recovered_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BR,2020-01-01,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,380,0,0,1154,380,0,0,1154,,,,,,,,,,,15,18,71,76,80,45,41,25,6,3,15,18,71,76,80,45,41,25,6,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,57,202,224,200,155,97,50,25,6,138,57,202,224,200,155,97,50,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,161,219,161,219,,,,,0,0,0,0,576,578,576,578,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.740741,22.601852,32.027778,0.0,22.083333,75.765988
BR,2020-01-02,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,906,0,0,2337,1286,0,0,3491,,,,,,,,,,,27,50,156,204,188,140,86,38,17,0,42,68,227,280,268,185,127,63,23,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,144,420,536,457,345,204,80,42,8,239,201,622,760,657,500,301,130,67,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,423,483,584,702,,,,,0,0,0,0,1094,1243,1670,1821,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.37963,22.555556,31.601852,0.0,22.064815,77.359711
BR,2020-01-03,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,478,0,0,1307,1764,0,0,4798,,,,,,,,,,,10,21,81,147,81,59,49,23,5,2,52,89,308,427,349,244,176,86,28,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,175,238,343,196,143,109,41,19,6,276,376,860,1103,853,643,410,171,86,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,240,238,824,940,,,,,0,0,0,0,726,581,2396,2402,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.777778,22.990741,30.175926,0.0,22.564815,82.525872
BR,2020-01-04,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,1848,0,0,5007,3612,0,0,9805,,,,,,,,,,,59,101,360,442,345,276,161,69,29,6,111,190,668,869,694,520,337,155,57,11,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,319,1028,1178,864,681,440,178,62,12,521,695,1888,2281,1717,1324,850,349,148,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,828,1020,1652,1960,,,,,0,0,0,0,2253,2754,4649,5156,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.962963,22.740741,28.333333,0.0,22.37963,85.84467
BR,2020-01-05,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,1095,0,0,3459,4707,0,0,13264,0,0,1,1,,,,,,,39,64,214,262,210,142,98,48,11,7,150,254,882,1131,904,662,435,203,68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,313,604,933,602,379,240,109,30,14,756,1008,2492,3214,2319,1703,1090,458,178,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,0,0,0,0,0,0,0,0,1,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,487,608,2139,2568,0,0,0,0,0,0,0,0,1868,1591,6517,6747,0,0,0,0,,1,0,1,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.907407,23.101852,30.287037,0.0,22.37037,81.640759
BR,2020-01-06,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,821,0,0,2250,5528,0,0,15514,,,,,,,,,,,27,48,166,171,151,117,74,44,21,2,177,302,1048,1302,1055,779,509,247,89,20,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,242,470,492,367,289,171,89,34,6,846,1250,2962,3706,2686,1992,1261,547,212,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,349,472,2488,3040,,,,,0,0,0,0,1030,1220,7547,7967,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.574074,22.842593,30.666667,0.0,21.851852,80.582292
BR,2020-01-07,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,607,0,0,1665,6135,0,0,17179,,,,,,,,,,,20,29,116,129,115,97,69,22,9,1,197,331,1164,1431,1170,876,578,269,98,21,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,106,341,388,287,221,149,67,22,5,925,1356,3303,4094,2973,2213,1410,614,234,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,253,354,2741,3394,,,,,0,0,0,0,726,939,8273,8906,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.37963,22.574074,27.981481,0.0,22.37963,88.675546
BR,2020-01-08,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,440,0,0,1237,6575,0,0,18416,,,,,,,,,,,9,29,79,101,72,64,58,20,7,1,206,360,1243,1532,1242,940,636,289,105,22,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,86,271,267,198,175,126,44,20,5,970,1442,3574,4361,3171,2388,1536,658,254,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,182,258,2923,3652,,,,,0,0,0,0,541,696,8814,9602,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.833333,22.157407,30.87963,0.0,22.462963,81.889819
BR,2020-01-09,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,173,0,0,446,6748,0,0,18862,,,,,,,,,,,7,8,27,36,46,21,18,6,3,1,213,368,1270,1568,1288,961,654,295,108,23,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,77,106,85,51,48,18,6,2,998,1467,3651,4467,3256,2439,1584,676,260,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,76,97,2999,3749,,,,,0,0,0,0,197,249,9011,9851,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.648148,22.296296,30.287037,0.0,22.638889,83.537443
BR,2020-01-10,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,74,0,0,274,6822,0,0,19136,,,,,,,,,,,1,4,15,15,13,9,7,5,4,1,214,372,1285,1583,1301,970,661,300,112,24,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,68,55,42,32,23,13,10,4,1011,1481,3719,4522,3298,2471,1607,689,270,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,41,33,3040,3782,,,,,0,0,0,0,137,137,9148,9988,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.833333,22.398148,33.555556,0.0,22.342593,72.510757
BR,2020-01-11,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,229,0,0,587,7051,0,0,19723,,,,,,,,,,,8,13,43,59,37,36,21,8,3,1,222,385,1328,1642,1338,1006,682,308,115,25,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,112,139,86,87,56,18,7,3,1045,1526,3831,4661,3384,2558,1663,707,277,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,104,125,3144,3907,,,,,0,0,0,0,261,326,9409,10314,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.259259,22.898148,34.055556,0.0,22.361111,75.552196
BR,2020-01-12,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,323,0,0,925,7374,0,0,20648,,,,,,,,,,,10,27,55,61,65,51,37,10,4,3,232,412,1383,1703,1403,1057,719,318,119,28,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,318,158,139,104,86,31,7,3,1076,1574,4149,4819,3523,2662,1749,738,284,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,150,173,3294,4080,,,,,0,0,0,0,507,418,9916,10732,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.722222,22.324074,33.314815,0.0,21.972222,71.468477
BR,2020-01-13,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,199,0,0,479,7573,0,0,21127,,,,,,,,,,,4,9,37,39,46,33,14,13,3,1,236,421,1420,1742,1449,1090,733,331,122,29,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,86,109,95,67,35,24,5,1,1107,1600,4235,4928,3618,2729,1784,762,289,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,91,108,3385,4188,,,,,0,0,0,0,218,261,10134,10993,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.5,22.509259,31.231481,0.0,22.074074,77.390247
BR,2020-01-14,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,150,0,0,428,7723,0,0,21555,0,0,1,1,,,,,,,5,6,22,37,35,25,14,4,1,0,241,427,1442,1779,1484,1115,747,335,123,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,83,96,78,60,40,11,5,2,1128,1631,4318,5024,3696,2789,1824,773,294,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,61,89,3446,4277,0,0,0,0,0,0,0,0,171,257,10305,11250,0,0,0,0,,1,0,1,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.759259,21.296296,34.212963,0.0,21.490741,69.333675
BR,2020-01-15,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,142,0,0,439,7865,0,0,21994,,,,,,,,,,,6,4,22,41,25,22,11,7,3,1,247,431,1464,1820,1509,1137,758,342,126,30,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,85,109,80,62,33,17,8,2,1147,1655,4403,5133,3776,2851,1857,790,302,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,64,78,3510,4355,,,,,0,0,0,0,208,231,10513,11481,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.592593,22.888889,35.277778,0.0,22.018519,68.266027
BR,2020-01-16,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,68,0,0,180,7933,0,0,22174,,,,,,,,,,,4,2,9,19,12,12,6,2,1,1,251,433,1473,1839,1521,1149,764,344,127,31,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,28,44,40,24,13,9,2,1,1155,1666,4431,5177,3816,2875,1870,799,304,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,39,29,3549,4384,,,,,0,0,0,0,87,93,10600,11574,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.574074,24.055556,35.861111,0.0,22.842593,68.148215
BR,2020-01-17,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,69,0,0,164,8002,0,0,22338,,,,,,,,,,,5,3,13,19,11,6,6,2,4,0,256,436,1486,1858,1532,1155,770,346,131,31,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,37,37,24,20,14,5,4,2,1166,1676,4468,5214,3840,2895,1884,804,308,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,37,32,3586,4416,,,,,0,0,0,0,77,87,10677,11661,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.277778,22.722222,32.703704,0.0,22.175926,73.946628
BR,2020-01-18,ChIJzyjM68dZnAARYz4p8gYVWik,Q155,country/BRA,BR,Brazil,BR,BRA,0,139,0,0,423,8141,0,0,22761,,,,,,,,,,,4,10,19,26,29,27,15,9,0,0,260,446,1505,1884,1561,1182,785,355,131,31,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,89,91,86,58,36,19,2,0,1185,1699,4557,5305,3926,2953,1920,823,310,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,54,85,3640,4501,,,,,0,0,0,0,184,239,10861,11900,,,,,,,,,212559409,104435783,108123626,27807886,183241641,21846507,88861474,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765,8717,0.56,59470,-14.0,-53.0,8515770,8241430,134981,75.672,13.9,10.4,12.8,188.528,91.421,29.9,16.6,10.119,2.1643,928.799316,255.006439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.935185,22.703704,35.166667,0.0,22.083333,66.953375
