location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MZ,2020-01-11,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.185185,23.666667,29.407407,11.049,24.333333,89.826656
MZ,2020-01-12,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.87037,24.166667,30.574074,16.679333,24.296296,86.236138
MZ,2020-01-13,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.847222,21.5,28.597222,33.528,22.541667,82.241444
MZ,2020-01-14,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.138889,21.819444,29.902778,10.795,23.027778,83.110024
MZ,2020-01-15,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.37037,22.537037,29.462963,47.752,23.240741,88.173768
MZ,2020-01-16,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.648148,22.5,28.203704,27.686,23.62963,88.634446
MZ,2020-01-17,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.333333,23.87037,29.833333,5.926667,24.351852,88.987938
MZ,2020-01-18,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.648148,22.425926,30.925926,18.288,24.388889,87.437284
MZ,2020-01-19,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.388889,23.833333,32.277778,3.132667,25.0,87.024293
MZ,2020-01-20,ChIJxUr95uqs1BgRFaEWrrm_uxI,Q1029,country/MOZ,MZ,Mozambique,MZ,MOZ,0,0,0,,1,1,,,,,,,,31255435,15188235,16067200,19273930,11092106,1668740,2773054,39.746,0.437,9717782,7595458,5294495,3588739,2289288,1400167,843662,420845,104999,14934159925,491,0.361,195273,-19.0,35.0,786380,769595,2739,60.163,16.6,3.3,54.0,389.521,268.188,110.0,18.4,0.6847,0.0838,21.071156,1.558282,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.796296,23.092593,27.0,40.978667,23.666667,93.55334
