location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
QA,2020-01-11,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.666667,14.111111,19.666667,2.483556,8.111111,57.187901
QA,2020-01-12,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.314815,12.277778,18.425926,0.677333,5.407407,51.786129
QA,2020-01-13,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.728395,10.91358,19.41358,0.677333,3.401235,44.069256
QA,2020-01-14,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.858025,10.320988,20.197531,0.0,3.611111,44.324276
QA,2020-01-15,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.0,13.425926,20.364198,0.0,10.154321,64.43519
QA,2020-01-16,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.141975,13.061728,21.037037,0.0,10.450617,64.953115
QA,2020-01-17,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.62963,12.364198,21.481481,0.0,11.67284,68.175626
QA,2020-01-18,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.765432,14.191358,22.969136,0.0,12.37037,66.431642
QA,2020-01-19,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.796296,15.067901,24.506173,0.0,11.561728,59.592706
QA,2020-01-20,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.166667,15.234568,22.790123,0.056444,12.697531,66.381245
QA,2020-01-21,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.259259,14.123457,22.012346,0.056444,10.549383,60.965049
QA,2020-01-22,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.691358,14.401235,23.820988,0.0,12.037037,61.521638
QA,2020-01-23,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.95679,13.475309,19.62963,2.794,10.061728,68.063542
QA,2020-01-24,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,15.567901,12.148148,18.67284,1.919111,7.080247,57.079912
QA,2020-01-25,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,16.098765,10.339506,20.574074,0.0,5.549383,49.762078
QA,2020-01-26,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,14.376543,11.376543,17.111111,0.0,4.592593,52.058442
QA,2020-01-27,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,15.141975,11.444444,17.950617,0.0,6.209877,55.372794
QA,2020-01-28,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,15.345679,10.604938,19.62963,0.0,8.91358,65.603795
QA,2020-01-29,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,15.802469,10.438272,20.574074,0.0,8.228395,60.844015
QA,2020-01-30,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,16.148148,11.771605,21.388889,0.0,6.944444,54.814924
QA,2020-01-31,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,15.87037,9.858025,20.864198,0.0,8.783951,63.175728
QA,2020-02-01,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,17.574074,12.166667,22.148148,0.0,10.228395,62.664998
QA,2020-02-02,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.33,17.45679,13.975309,20.87037,0.0,8.746914,56.820763
QA,2020-02-03,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,16.555556,12.58642,20.358025,0.0,6.302469,50.966782
QA,2020-02-04,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,16.512346,11.808642,20.240741,0.0,8.604938,59.663708
QA,2020-02-05,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,17.253086,12.166667,21.438272,0.0,11.123457,67.435205
QA,2020-02-06,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,18.895062,13.790123,23.851852,0.0,10.771605,60.260273
QA,2020-02-07,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,20.709877,14.938272,26.055556,0.0,7.253086,42.100802
QA,2020-02-08,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,21.925926,16.820988,27.209877,0.0,12.092593,54.451203
QA,2020-02-09,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,21.253086,17.62963,25.407407,0.0,13.697531,63.034074
QA,2020-02-10,ChIJf-jc_zTFRT4RMkArgc-I-hw,Q846,country/QAT,QA,Qatar,QA,QAT,0,0,0,,0,0,,,,,,,,2881060,2165135,715925,22996,2809071,715997,248.153,0.856,270536,228400,717371,846180,461800,254161,81796,16725,4091,183466208791,64781,0.615,305095,25.269535,51.212767,11610,9779,1495,80.1,20.6,15.6,5.8,41.498,31.873,47.4,15.3,7.2628,2.4852,1649.186157,146.821411,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,19.160494,16.95679,21.691358,0.145143,9.185185,52.679214
