location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
FK,2020-08-17,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.618056,-0.944444,2.222222,0.0,,-0.1875,94.457185
FK,2020-08-18,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-0.376543,-2.067901,0.703704,0.282222,10.16,-2.358025,86.792017
FK,2020-08-19,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-0.376543,-2.845679,1.969136,0.0,10.16,-2.888889,83.587619
FK,2020-08-20,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.17284,1.17284,4.481481,0.056444,,2.030864,92.412146
FK,2020-08-21,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.185185,-0.462963,6.790123,0.112889,,1.654321,89.902406
FK,2020-08-22,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.611111,2.209877,6.709877,0.0,,2.148148,84.433198
FK,2020-08-23,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.469136,2.54321,6.04321,0.0,,1.882716,83.584408
FK,2020-08-24,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.345679,-0.185185,4.574074,0.0,,-1.228395,77.492847
FK,2020-08-25,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.432099,-2.376543,3.598765,0.0,,-2.901235,78.599694
FK,2020-08-26,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.972222,0.284722,4.159722,0.0635,,-0.423611,84.548269
FK,2020-08-27,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.074074,2.423611,5.118056,0.0,,3.197531,94.163626
FK,2020-08-28,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.419753,-1.450617,3.438272,0.0,10.16,-1.388889,81.952292
FK,2020-08-29,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-0.645833,-2.118056,1.236111,0.381,88.9,-2.604167,86.936689
FK,2020-08-30,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-2.680556,-5.118056,1.354167,0.28575,99.06,-3.968254,91.485418
FK,2020-08-31,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-2.771605,-5.708333,-0.1875,0.197556,119.38,-5.253086,83.209176
FK,2020-09-01,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.722222,-1.080247,3.592593,0.028222,10.16,0.037037,88.862203
FK,2020-09-02,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.765432,0.574074,5.191358,0.0,,1.58642,92.093408
FK,2020-09-03,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.135802,1.901235,4.444444,0.0,,2.166667,93.554982
FK,2020-09-04,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-0.481481,-2.62963,1.975309,0.366889,,-2.493827,86.627483
FK,2020-09-05,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-1.388889,-2.623457,0.092593,0.0,,-4.666667,78.64227
FK,2020-09-06,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.716049,-0.734568,6.104938,0.0,,1.160494,89.700149
FK,2020-09-07,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.117284,1.302469,8.487654,0.225778,,2.092593,86.89296
FK,2020-09-08,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.354167,2.055556,6.215278,0.0,,3.576389,94.771538
FK,2020-09-09,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.868056,2.819444,7.729167,0.0,,2.388889,84.490693
FK,2020-09-10,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.648148,0.030864,5.54321,0.0,,1.048611,87.773017
FK,2020-09-11,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.561728,2.04321,4.950617,0.03175,,2.611111,93.603786
FK,2020-09-12,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.425926,-1.185185,3.395062,0.479778,,0.423611,92.848675
FK,2020-09-13,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.018519,0.648148,3.191358,0.197556,,0.493827,89.826922
FK,2020-09-14,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.814815,0.895062,6.339506,0.056444,,2.018519,88.322968
FK,2020-09-15,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.506173,0.41358,5.777778,0.0,,0.37037,80.351396
FK,2020-09-16,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.685185,-1.592593,5.067901,0.056444,,-1.345679,80.510888
FK,2020-09-17,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.882716,1.166667,6.666667,0.705556,,2.12963,88.563037
FK,2020-09-18,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.808642,-0.925926,3.006173,0.53975,,-1.734568,83.409526
FK,2020-09-19,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.814815,-0.919753,2.438272,0.056444,10.16,-2.0,81.691966
FK,2020-09-20,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.216049,-1.098765,1.308642,0.28575,10.16,-2.580247,81.823097
FK,2020-09-21,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.641975,0.734568,7.438272,0.0,,0.944444,83.266336
FK,2020-09-22,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.351852,2.808642,7.17284,0.0,,3.0,91.170074
FK,2020-09-23,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.018519,2.41358,10.537037,0.084667,,2.654321,79.291613
FK,2020-09-24,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.265432,4.265432,12.382716,0.0,,2.246914,71.246977
FK,2020-09-25,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.635802,3.932099,9.691358,0.0,,1.932099,72.393374
FK,2020-09-26,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.320988,4.037037,9.62963,0.0,,2.111111,74.9624
FK,2020-09-27,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.685185,2.203704,7.938272,0.0,,0.580247,74.944702
FK,2020-09-28,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.876543,2.179012,6.666667,0.0,,2.166667,83.00765
FK,2020-09-29,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.055556,-1.716049,3.987654,0.169333,,-3.537037,72.055802
FK,2020-09-30,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.87037,-0.753086,3.259259,0.0,10.16,-1.117284,86.874211
FK,2020-10-01,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.358025,-1.123457,1.648148,0.09525,,-1.216049,89.502828
FK,2020-10-02,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-0.179012,-2.475309,2.030864,0.15875,,-2.709877,83.485112
FK,2020-10-03,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.796296,-0.382716,6.574074,0.0,,-0.308642,80.564706
FK,2020-10-04,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.888889,3.141975,9.753086,0.0,,1.5,74.098777
FK,2020-10-05,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.845679,4.54321,8.012346,0.0,,3.049383,82.811472
FK,2020-10-06,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.45679,2.981481,8.160494,0.028222,,1.567901,76.337568
FK,2020-10-07,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.444444,1.259259,5.932099,0.028222,,0.425926,81.000919
FK,2020-10-08,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.388889,1.368056,8.104167,0.0,,1.375,81.301105
FK,2020-10-09,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.388889,2.87037,9.425926,0.0,,2.734568,83.238131
FK,2020-10-10,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.765432,3.425926,8.617284,0.0,,1.790123,75.952807
FK,2020-10-11,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.493827,3.925926,11.555556,0.084667,,2.160494,69.932357
FK,2020-10-12,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,9.209877,6.098765,13.253086,0.0,,2.555556,63.604325
FK,2020-10-13,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,8.030864,5.469136,11.074074,0.0,,3.135802,71.84182
FK,2020-10-14,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.54321,3.660494,8.04321,0.112889,,2.061728,78.713837
FK,2020-10-15,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.666667,3.061728,12.648148,0.112889,,2.333333,69.331849
FK,2020-10-16,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,9.611111,5.901235,14.222222,0.0,,2.012346,59.977705
FK,2020-10-17,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.259259,4.580247,10.796296,0.0,,3.185185,75.614095
FK,2020-10-18,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.604938,4.401235,11.648148,0.0,,4.197531,79.658635
FK,2020-10-19,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.111111,1.697531,6.58642,0.03175,,1.462963,83.166064
FK,2020-10-20,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.277778,0.351852,4.32716,0.254,,-1.925926,74.177813
FK,2020-10-21,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.012346,0.364198,7.87037,0.056444,,0.716049,79.524969
FK,2020-10-22,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.148148,4.290123,11.104938,0.0,,4.308642,82.610271
FK,2020-10-23,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.919753,4.376543,10.191358,0.0,,3.876543,81.158729
FK,2020-10-24,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.697531,0.901235,6.512346,0.141111,,-0.092593,76.68719
FK,2020-10-25,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.123457,2.123457,6.055556,0.0,,2.858025,91.596466
FK,2020-10-26,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.024691,4.333333,9.302469,0.225778,,4.358025,89.289494
FK,2020-10-27,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.17284,3.604938,12.246914,0.0,,3.37037,77.217591
FK,2020-10-28,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.027778,1.541667,8.569444,0.0,,0.847222,80.343679
FK,2020-10-29,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.569444,3.631944,9.784722,0.09525,,3.076389,78.930121
FK,2020-10-30,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.987654,4.055556,8.796296,0.0,,4.117284,88.034928
FK,2020-10-31,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,8.67284,5.598765,12.567901,0.084667,,5.314815,79.556085
FK,2020-11-01,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,9.061728,4.697531,13.802469,0.0,,5.061728,76.325387
FK,2020-11-02,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.938272,4.845679,11.364198,0.0,,5.512346,85.597146
FK,2020-11-03,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.833333,5.506173,9.04321,0.0,,5.969136,94.298445
FK,2020-11-04,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.145833,4.319444,8.291667,0.0635,,5.579365,96.459185
FK,2020-11-05,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.864198,5.475309,12.166667,0.0,,6.236111,89.277855
FK,2020-11-06,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.425926,3.135802,8.08642,0.282222,,2.020833,79.06367
FK,2020-11-07,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.160494,1.938272,10.135802,0.028222,,2.425926,77.913599
FK,2020-11-08,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,13,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,9.895062,6.055556,15.345679,0.0,,5.506173,74.680863
