location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
AO,2020-07-05,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,0,0,,353,19,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-21,-3,-19,-43,10,10,3,2,2,3,1,1,2,4,1,0,0,0,2,2,0,0,0,3,0,75.93,19.111111,9.25,23.75,0.0,1.305556,30.770356
AO,2020-07-06,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,33,2,,386,21,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-8,2,-6,-33,-13,12,3,2,2,3,1,1,2,4,1,0,0,0,2,2,0,0,0,3,0,75.93,20.037037,11.666667,24.0,0.0,4.148148,36.860736
AO,2020-07-07,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,10,0,,396,21,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-8,4,-6,-29,-15,12,3,2,2,3,1,1,2,4,1,0,0,0,2,2,0,0,0,3,0,75.93,19.555556,10.925926,24.166667,0.0,1.37037,32.650998
AO,2020-07-08,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,62,2,,458,23,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-11,2,-11,-36,-14,12,3,2,2,3,1,1,2,4,1,0,0,0,2,2,0,0,0,3,0,75.93,20.425926,10.240741,26.037037,0.0,2.240741,33.309767
AO,2020-07-09,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,4,0,,462,23,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-17,-6,-6,-32,-17,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,22.259259,13.203704,27.0,0.0,4.648148,33.43408
AO,2020-07-10,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,21,2,,483,25,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-21,-7,-13,-37,-17,17,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,23.277778,13.537037,28.0,0.0,6.611111,35.550739
AO,2020-07-11,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,23,1,,506,26,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-19,-2,-7,-34,5,11,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,24.055556,13.240741,28.074074,0.0,7.296296,37.271572
AO,2020-07-12,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,19,0,,525,26,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-31,-13,-23,-48,5,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,22.537037,14.0,27.407407,0.0,5.240741,33.086921
AO,2020-07-13,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,16,0,,541,26,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-20,-12,-10,-39,-17,15,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,22.203704,12.333333,26.574074,0.0,5.740741,36.774241
AO,2020-07-14,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,35,1,,576,27,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-19,-7,-14,-35,-19,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,22.574074,13.333333,26.666667,0.0,4.259259,32.237708
AO,2020-07-15,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,31,1,,607,28,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-20,-13,-16,-39,-19,15,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,21.851852,15.666667,24.333333,0.0,-3.240741,23.238239
AO,2020-07-16,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,31,1,,638,29,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-20,-6,-9,-34,-18,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,18.777778,10.12963,24.333333,0.0,2.12963,34.713847
AO,2020-07-17,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,49,0,,687,29,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-23,-10,-18,-42,-19,18,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,16.888889,7.0,23.333333,0.0,5.185185,46.337832
AO,2020-07-18,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,18,0,,705,29,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-22,-7,-13,-37,1,11,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,17.481481,10.611111,22.037037,0.0,4.555556,43.087185
AO,2020-07-19,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,44,0,,749,29,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-33,-16,-27,-52,2,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,18.111111,12.333333,22.0,0.0,5.537037,44.374608
AO,2020-07-20,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,30,1,,779,30,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-23,-13,-11,-38,-19,16,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,17.333333,6.666667,22.5,0.0,5.481481,46.490466
AO,2020-07-21,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,33,3,,812,33,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-23,-9,-17,-37,-21,15,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,19.037037,8.87037,23.333333,0.0,6.222222,43.942173
AO,2020-07-22,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,39,0,,851,33,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-25,-15,-18,-42,-21,15,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,19.944444,10.666667,24.592593,0.0,4.611111,36.676124
AO,2020-07-23,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,29,2,,880,35,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-22,-7,-8,-37,-20,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,20.555556,8.666667,24.833333,0.0,3.981481,34.124893
AO,2020-07-24,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,36,4,,916,39,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-22,-4,-13,-38,-19,17,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,19.537037,12.333333,23.462963,0.0,3.074074,34.293439
AO,2020-07-25,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,16,1,,932,40,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-17,4,-4,-28,0,10,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,19.981481,12.666667,24.333333,0.0,4.611111,37.180885
AO,2020-07-26,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,18,1,,950,41,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-30,-8,-21,-47,0,12,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,20.666667,13.092593,25.0,0.0,5.944444,39.014817
AO,2020-07-27,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,50,6,,1000,47,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-16,-5,-8,-35,-18,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,19.277778,11.592593,24.0,0.0,6.0,42.127702
AO,2020-07-28,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,78,1,,1078,48,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-14,2,-9,-31,-19,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,20.148148,12.666667,23.796296,0.0,4.5,36.131656
AO,2020-07-29,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,31,3,,1109,51,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-10,0,-5,-31,-19,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,76.39,21.12963,11.240741,25.666667,0.0,4.907407,36.114331
AO,2020-07-30,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,39,1,,1148,52,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-9,11,4,-24,-19,12,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,22.018519,14.425926,25.740741,0.0,5.092593,33.852277
AO,2020-07-31,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,16,2,,1164,54,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-11,5,-4,-27,-18,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,20.462963,9.5,25.425926,0.0,6.759259,41.323114
AO,2020-08-01,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,35,1,,1199,55,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-9,12,4,-19,5,7,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,21.722222,12.0,26.240741,0.0,7.722222,41.648623
AO,2020-08-02,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,81,3,,1280,58,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-21,0,-14,-41,8,10,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,21.888889,13.5,25.740741,0.0,6.759259,38.237961
AO,2020-08-03,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,64,1,,1344,59,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-10,0,-4,-27,-16,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,19.814815,9.425926,25.0,0.0,3.5,36.482297
AO,2020-08-04,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,51,3,,1395,62,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-11,6,-2,-27,-19,12,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,20.916667,10.5,26.0,0.0,0.305556,25.486896
AO,2020-08-05,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,88,2,,1483,64,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-10,-2,-3,-32,-18,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,23.166667,12.5,28.666667,0.0,4.888889,32.841445
AO,2020-08-06,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,55,3,,1538,67,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-11,4,4,-27,-18,12,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,24.037037,14.166667,28.333333,0.0,4.259259,30.00695
AO,2020-08-07,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,34,3,,1572,70,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-15,-3,-7,-32,-17,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,23.962963,17.0,27.833333,0.0,4.148148,31.269416
AO,2020-08-08,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,100,5,,1672,75,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-12,3,4,-25,5,8,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,24.574074,14.333333,28.0,0.0,5.703704,32.107331
AO,2020-08-09,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,7,3,,1679,78,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-24,-9,-12,-45,5,10,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,23.314815,15.037037,27.407407,0.0,8.0,39.600736
AO,2020-08-10,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,56,2,,1735,80,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-11,-2,-1,-31,-15,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,24.0,15.333333,27.666667,0.0,6.555556,35.361143
AO,2020-08-11,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,27,0,,1762,80,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-11,2,-2,-28,-17,11,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,23.777778,15.296296,27.666667,0.0,5.833333,33.517375
AO,2020-08-12,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,53,3,,1815,83,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-10,-2,-1,-35,-17,13,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,24.833333,15.0,28.0,0.0,5.037037,30.651323
AO,2020-08-13,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,37,3,,1852,86,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-10,3,1,-25,-18,12,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,24.222222,14.333333,28.666667,0.0,5.722222,33.385949
AO,2020-08-14,ChIJJ4utyk7yURoRPU5KDZ0oClk,Q916,country/AGO,AO,Angola,AO,AGO,0,27,0,,1879,86,,,,,,,,32866267,16260870,16605398,10764270,21061025,8044735,8044735,26.363,0.581,10899168,7881779,5306037,3699729,2412735,1464602,785897,331729,84592,94635415869,2973,0.361,195267,-12.35,17.35,1246700,1248198,1427,60.782,4.5,51.6,327.044,220.291,118.5,16.5,0.4075,0.2146,114.459641,39.054794,-13,1,-1,-34,-16,14,3,2,2,4,1,2,2,4,1,0,0,0,2,2,0,0,0,4,0,79.17,23.759259,14.666667,28.574074,0.0,3.37037,29.220989
