location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,openstreetmap_id,latitude,longitude,area_sq_km
PN,2020-04-28,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-04-29,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-04-30,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-01,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-02,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-03,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-04,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-05,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-06,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-07,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-08,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-09,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-10,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-11,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-12,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-13,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-14,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-15,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-16,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-17,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-18,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-19,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-20,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-21,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-22,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-23,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-24,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-25,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-26,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-27,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-28,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-29,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-30,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-05-31,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-01,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-02,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-03,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-04,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-05,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-06,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-07,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-08,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-09,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-10,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-11,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-12,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-13,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-14,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-15,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-16,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-17,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-18,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-19,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-20,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-21,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-22,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-23,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-24,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-25,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-26,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-27,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-28,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-29,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-06-30,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-01,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-02,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-03,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-04,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-05,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-06,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-07,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-08,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-09,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-10,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-11,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-12,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-13,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-14,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-15,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-16,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-17,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-18,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-19,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-20,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-21,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-22,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-23,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-24,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-25,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-26,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-27,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-28,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-29,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-30,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-07-31,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-01,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-02,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-03,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-04,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-05,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-06,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-07,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-08,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-09,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-10,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-11,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-12,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-13,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-14,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-15,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-16,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-17,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-18,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-19,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-20,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-21,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-22,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-23,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-24,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-25,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-26,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-27,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-28,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-29,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-30,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-08-31,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-01,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-02,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-03,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-04,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-05,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-06,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
PN,2020-09-07,ChIJiweo3H8POJ4RyJoVGceMnEY,Q35672,country/PCN,PN,Pitcairn Islands,PN,PCN,0,0,0,0,0,,,,,,,50,2185375,-25.067781,-130.104578,47
