location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CK,2020-09-15,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.486111,21.375,26.236111,0.1905,19.458333,78.271683
CK,2020-09-16,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.125,22.125,26.25,0.0,21.430556,85.169428
CK,2020-09-17,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,22.805556,21.5,26.555556,0.0,18.75,78.66146
CK,2020-09-18,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.166667,21.444444,25.694444,0.127,20.666667,86.149827
CK,2020-09-19,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.611111,22.444444,27.111111,3.048,23.194444,91.839053
CK,2020-09-20,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.833333,22.388889,27.722222,4.953,23.694444,93.420339
CK,2020-09-21,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.0,22.611111,27.694444,0.0,22.222222,88.913044
CK,2020-09-22,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.472222,21.944444,27.194444,0.508,22.722222,91.047103
CK,2020-09-23,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.416667,23.5,28.055556,0.254,23.444444,91.698925
CK,2020-09-24,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.361111,23.0,27.75,6.985,24.25,93.58079
CK,2020-09-25,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.861111,23.388889,28.194444,0.508,21.777778,87.698085
CK,2020-09-26,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.444444,22.388889,25.361111,0.508,20.388889,85.824258
CK,2020-09-27,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,22.833333,21.0,24.944444,2.54,19.805556,83.271345
CK,2020-09-28,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.194444,21.5,25.444444,0.0,19.305556,78.870278
CK,2020-09-29,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.388889,21.888889,27.25,0.127,21.305556,83.052238
CK,2020-09-30,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.222222,23.611111,27.5,0.254,22.944444,87.228171
CK,2020-10-01,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.638889,23.638889,27.888889,0.0,23.472222,87.84694
CK,2020-10-02,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.375,23.444444,28.055556,0.0,22.583333,84.678987
CK,2020-10-03,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.902778,22.916667,27.777778,0.0,21.958333,83.901022
CK,2020-10-04,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.319444,23.097222,26.75,1.524,21.708333,85.489631
CK,2020-10-05,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.402778,22.222222,25.472222,0.6985,20.25,82.650963
CK,2020-10-06,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,22.902778,21.416667,25.486111,0.254,17.861111,73.513572
CK,2020-10-07,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.402778,21.958333,26.916667,0.127,18.805556,71.071659
CK,2020-10-08,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.583333,23.166667,28.027778,0.0,22.736111,84.321369
CK,2020-10-09,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.013889,24.305556,28.625,2.4765,23.291667,85.022198
CK,2020-10-10,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.513889,23.430556,28.333333,0.0,22.986111,86.028227
CK,2020-10-11,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.513889,22.847222,28.888889,4.064,22.680556,84.443778
CK,2020-10-12,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.430556,21.069444,28.152778,1.27,21.805556,85.379683
CK,2020-10-13,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.402778,21.5,26.305556,13.589,20.125,82.075276
CK,2020-10-14,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,22.685185,21.203704,24.962963,0.508,16.462963,68.17672
CK,2020-10-15,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,22.925926,20.462963,25.537037,0.0,16.481481,67.162965
CK,2020-10-16,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.296296,20.537037,26.074074,0.169333,17.055556,67.990151
CK,2020-10-17,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.180556,21.819444,26.736111,0.0,19.736111,76.272757
CK,2020-10-18,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.333333,21.875,27.194444,0.0,20.569444,79.661347
CK,2020-10-19,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.296296,22.925926,27.759259,0.0,21.518519,79.697623
CK,2020-10-20,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.972222,22.722222,27.986111,0.0,21.819444,82.972302
CK,2020-10-21,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.263889,23.902778,27.319444,0.4445,22.583333,85.2635
CK,2020-10-22,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.388889,24.092593,28.425926,0.254,23.037037,86.84526
CK,2020-10-23,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.819444,21.944444,28.305556,17.145,22.652778,87.800172
CK,2020-10-24,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.458333,22.652778,27.111111,0.889,21.013889,81.236824
CK,2020-10-25,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.597222,22.805556,26.472222,0.0,20.416667,77.614091
CK,2020-10-26,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.888889,22.291667,26.319444,0.0635,20.805556,83.110951
CK,2020-10-27,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,22.925926,21.240741,25.333333,3.556,21.166667,89.869775
CK,2020-10-28,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.861111,21.791667,26.0,17.4625,21.796296,89.961649
CK,2020-10-29,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.592593,21.962963,25.425926,2.963333,21.981481,90.786803
CK,2020-10-30,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.819444,22.277778,25.958333,1.27,21.740741,87.529501
CK,2020-10-31,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.037037,21.833333,26.092593,5.672667,21.518519,85.908003
CK,2020-11-01,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.833333,22.25,27.347222,14.9225,22.833333,88.282021
CK,2020-11-02,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.847222,22.597222,27.555556,14.0335,22.972222,89.390888
CK,2020-11-03,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.027778,21.402778,25.75,0.5715,21.851852,87.99005
CK,2020-11-04,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.314815,21.240741,26.092593,3.979333,20.944444,86.556797
CK,2020-11-05,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,23.625,21.541667,26.319444,2.7305,20.680556,83.79075
CK,2020-11-06,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.527778,22.402778,27.652778,0.254,21.291667,82.277699
CK,2020-11-07,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.958333,22.75,27.722222,0.127,21.277778,80.171387
CK,2020-11-08,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.597222,22.152778,27.180556,0.0,22.0,85.569849
CK,2020-11-09,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.055556,22.166667,27.555556,1.27,21.759259,82.236582
CK,2020-11-10,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.402778,23.055556,28.527778,8.509,22.916667,86.26374
CK,2020-11-11,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.736111,23.777778,27.972222,8.255,22.861111,84.273689
CK,2020-11-12,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.430556,23.875,28.027778,1.27,22.277778,82.791414
CK,2020-11-13,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.444444,23.097222,27.875,0.0,22.097222,81.800258
CK,2020-11-14,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.986111,22.430556,28.069444,0.0,22.444444,85.835649
CK,2020-11-15,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.569444,22.625,28.069444,0.381,23.444444,88.088067
CK,2020-11-16,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.5,23.777778,28.777778,2.8575,24.041667,91.663403
CK,2020-11-17,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.388889,24.527778,28.583333,3.429,24.458333,89.298307
CK,2020-11-18,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.083333,25.069444,28.25,3.4925,24.430556,90.682807
CK,2020-11-19,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.277778,23.0,28.185185,2.794,23.611111,90.504136
CK,2020-11-20,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.819444,23.430556,28.763889,1.778,23.638889,87.786289
CK,2020-11-21,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.944444,23.425926,28.62963,0.0,23.333333,85.605156
CK,2020-11-22,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.277778,22.907407,28.648148,0.169333,23.018519,87.32244
CK,2020-11-23,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,24.592593,22.425926,28.240741,24.299333,22.944444,90.582447
CK,2020-11-24,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.902778,23.666667,28.597222,11.7475,23.208333,85.169095
CK,2020-11-25,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.527778,23.736111,28.027778,0.127,21.472222,78.328065
CK,2020-11-26,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.097222,23.347222,27.375,0.127,19.236111,69.987434
CK,2020-11-27,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,25.541667,24.0,27.819444,0.0,20.222222,72.478692
CK,2020-11-28,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.347222,24.375,28.208333,0.0,23.555556,84.680707
CK,2020-11-29,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.555556,25.208333,28.569444,0.254,24.680556,89.511162
CK,2020-11-30,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.416667,24.444444,28.875,0.381,24.458333,89.044599
CK,2020-12-01,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.583333,23.875,29.055556,0.0,24.125,86.410768
CK,2020-12-02,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,27.027778,24.472222,29.055556,0.0,24.305556,85.120027
CK,2020-12-03,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.777778,23.472222,29.416667,0.0635,24.416667,86.936966
CK,2020-12-04,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.472222,23.652778,28.555556,1.651,23.888889,85.758823
CK,2020-12-05,ChIJ3d57ue-KVHER2LQIiA6lTAI,Q26988,country/COK,CK,Cook Islands,CK,COK,0,0,0,0,0,,,,,,,17564,9281,8768,73.183,2343,2596,2608,1747,2276,2977,1899,1105,499,2184233,-21.233333,-159.783333,240,26.625,23.333333,29.347222,3.1115,23.916667,85.188874
