location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
SC,2021-03-06,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,29,0,2979,15,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-07,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,10,0,2989,15,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-08,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,11,0,3000,15,806,57901,1947,26567,2753,84468,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-09,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,32,1,3032,16,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-10,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,55,0,3087,16,2538,60439,327,26894,2865,87333,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-11,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,45,0,3132,16,631,61070,142,27036,773,88106,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-12,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,41,0,3173,16,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-13,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,59,0,3232,16,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-14,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,83,1,3315,17,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,3,2,2,4,1,1,1,1,2,0,0,0,2,2,2,0,0,2,4,69.44
SC,2021-03-15,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,27,0,3342,17,997,62067,406,27442,1403,89509,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-16,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,12,0,3354,17,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-17,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,32,0,3386,17,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-18,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,180,0,3566,17,390,62457,251,27693,641,90150,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-19,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,50,1,3616,18,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-20,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,154,0,3770,18,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-21,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,28,0,3798,18,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-22,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,30,0,3828,18,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,4,65.74
SC,2021-03-23,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,34,0,3862,18,643,63100,3679,31372,4322,94472,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-24,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,20,0,3882,18,32,63132,2019,33391,2051,96523,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-25,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,114,0,3996,18,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-26,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,58,0,4054,18,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-27,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,30,2,4084,20,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-28,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,30,0,4114,20,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-29,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,4114,20,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-30,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,75,1,4189,21,554,63686,3475,36866,4029,100552,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-03-31,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,41,1,4230,22,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-01,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,29,0,4259,22,437,64123,1091,37957,1528,102080,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-02,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,35,0,4294,22,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-03,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,4294,22,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-04,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,36,0,4330,22,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-05,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,25,0,4355,22,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-06,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,12,0,4367,22,385,64508,1503,39460,1888,103968,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-07,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,28,1,4395,23,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,1980874,0,3,5,65.74
SC,2021-04-08,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,4395,23,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-09,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,95,1,4490,24,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-10,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,38,0,4528,24,982,65490,3799,43259,4781,108749,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-11,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,35,0,4563,24,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-12,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,4563,24,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,1,1,1,2,0,0,0,2,3,2,0,0,3,5,65.74
SC,2021-04-13,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,70,1,4633,25,760,66250,2685,45944,3445,112194,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-14,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,94,0,4727,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-15,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,38,0,4765,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-16,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,69,0,4834,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-17,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,41,0,4875,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-18,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,47,0,4922,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-19,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,54,0,4976,25,183,66433,4580,50524,4763,116957,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,0,1,4,0,2,0,1,1,0,0,0,2,2,2,0,0,3,5,45.37
SC,2021-04-20,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,4976,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,0,0,1,4,0,2,0,3,1,0,0,0,2,2,2,0,0,3,5,43.52
SC,2021-04-21,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,40,0,5016,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,0,0,1,4,0,2,0,3,1,0,0,0,2,2,2,0,0,3,5,43.52
SC,2021-04-22,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,5016,25,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,0,0,1,4,0,2,0,3,1,0,0,0,2,2,2,0,0,3,5,43.52
SC,2021-04-23,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,0,0,5016,25,64,66497,4144,54668,4208,121165,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,0,0,1,4,0,2,0,3,1,0,0,0,2,2,2,0,0,3,5,43.52
SC,2021-04-24,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,124,2,5140,27,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,0,0,1,4,0,2,0,3,1,0,0,0,2,2,2,0,0,3,5,43.52
SC,2021-04-25,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,282,0,5422,27,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,0,0,1,4,0,2,0,3,1,0,0,0,2,2,2,0,0,3,5,43.52
