location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AZ,2020-01-01,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.455556,-0.977778,11.533333,0.0,,0.577778,76.027972
AZ,2020-01-02,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.388889,-0.133333,10.577778,0.0,,1.6,76.735402
AZ,2020-01-03,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.266667,3.066667,5.477778,0.338667,,2.811111,90.300238
AZ,2020-01-04,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.233333,1.9,6.7,0.508,20.32,2.711111,90.044574
AZ,2020-01-05,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.977778,-0.277778,8.833333,0.1524,,1.066667,81.721686
AZ,2020-01-06,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.322222,-1.222222,9.233333,0.0,,0.8,83.977393
AZ,2020-01-07,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.877778,-1.488889,8.333333,0.0,,0.188889,82.832814
AZ,2020-01-08,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.722222,-2.866667,8.077778,0.0,,-0.2,81.119699
AZ,2020-01-09,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.777778,0.844444,7.3,1.016,,1.333333,84.453693
AZ,2020-01-10,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.177778,0.866667,5.322222,0.3048,,2.355556,94.4805
AZ,2020-01-11,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0.277778,6.9,0.1016,,1.855556,88.526207
AZ,2020-01-12,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.433333,-1.044444,8.366667,0.0508,,0.466667,81.152783
AZ,2020-01-13,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.944444,1.411111,8.8,0.6604,,1.466667,78.845715
AZ,2020-01-14,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.622222,-1.344444,10.766667,0.0,,-1.066667,72.13173
AZ,2020-01-15,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,-1.766667,8.066667,0.0,,0.355556,79.752104
AZ,2020-01-16,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.344444,2.244444,4.822222,0.338667,,1.988889,90.878309
AZ,2020-01-17,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.977778,0.822222,5.033333,0.677333,,1.455556,89.769958
AZ,2020-01-18,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.388889,-2.022222,6.566667,39.7764,,-0.488889,81.548052
AZ,2020-01-19,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.833333,0.388889,3.055556,0.338667,,0.344444,89.890498
AZ,2020-01-20,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.477778,-0.866667,3.655556,0.1905,10.16,-0.344444,87.760694
AZ,2020-01-21,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,-1.955556,6.822222,19.9644,,-1.044444,80.328035
AZ,2020-01-22,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.477778,-1.366667,9.522222,0.0,,-1.8,69.224183
AZ,2020-01-23,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.677778,-1.488889,10.977778,0.0,,-2.633333,59.866245
AZ,2020-01-24,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.322222,-1.188889,7.144444,0.0,,-5.422222,55.237217
AZ,2020-01-25,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.577778,-4.077778,6.044444,19.9136,,-5.788889,62.659248
AZ,2020-01-26,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.366667,-3.577778,11.6,0.0,,-6.711111,48.465933
AZ,2020-01-27,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.533333,-3.9,9.8,0.0,,-3.488889,65.040306
AZ,2020-01-28,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.8,-3.3,9.9,0.0,,-2.911111,66.240797
AZ,2020-01-29,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.622222,-2.688889,11.0,0.0,,-2.222222,61.345502
AZ,2020-01-30,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,8.166667,-0.233333,16.944444,0.0,,-2.3,47.970067
AZ,2020-01-31,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,8.411111,1.933333,15.333333,0.0,,-1.277778,50.633882
AZ,2020-02-01,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,4.022222,2.7,5.411111,0.0,,2.022222,86.854328
AZ,2020-02-02,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,3.7,-0.522222,8.777778,1.6764,30.48,0.055556,78.043583
AZ,2020-02-03,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,6.088889,-1.377778,13.422222,0.0,,-0.122222,65.083214
AZ,2020-02-04,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,10.188889,3.388889,16.244444,0.0,,-1.5,44.925136
AZ,2020-02-05,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,6.588889,0.766667,12.422222,0.0,,0.122222,64.209604
AZ,2020-02-06,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,12.322222,2.722222,21.155556,0.0,,-0.444444,41.702314
AZ,2020-02-07,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,14.133333,4.077778,22.633333,0.0,,0.366667,39.068367
AZ,2020-02-08,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,6.344444,-0.2,11.433333,0.127,,2.877778,79.081236
AZ,2020-02-09,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,-0.988889,-4.611111,2.533333,2.159,35.56,-5.211111,75.812739
AZ,2020-02-10,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,-3.244444,-7.544444,1.177778,20.2692,64.77,-7.788889,72.497237
AZ,2020-02-11,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,-4.233333,-10.177778,2.277778,0.0508,,-8.9,70.790778
AZ,2020-02-12,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,-0.144444,-9.5,6.377778,0.0,30.48,-8.377778,55.451085
AZ,2020-02-13,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,0,0,,0,0,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.78,3.466667,-2.777778,8.211111,0.0,10.16,-3.444444,61.575049
