location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GY,2020-07-03,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,6,0,256,14,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,28.486111,25.111111,30.930556,0.635,24.527778,79.40517
GY,2020-07-04,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,16,0,272,14,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,28.111111,25.796296,31.203704,9.313333,24.851852,82.689106
GY,2020-07-05,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,1,273,15,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,26.944444,24.680556,29.902778,7.366,24.541667,86.805548
GY,2020-07-06,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,5,1,278,16,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,26.644444,23.611111,30.211111,17.0815,24.233333,86.711571
GY,2020-07-07,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,6,0,284,16,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,27.259259,24.074074,30.537037,23.495,24.166667,83.265307
GY,2020-07-08,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,0,285,16,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,26.37037,23.666667,29.796296,9.906,23.777778,85.729295
GY,2020-07-09,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,0,286,16,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,26.87037,24.0,30.407407,0.0,24.277778,85.760111
GY,2020-07-10,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,4,0,290,16,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,27.481481,24.666667,30.833333,2.032,24.240741,82.645593
GY,2020-07-11,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,1,291,17,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,28.466667,24.577778,31.588889,0.6985,24.5,79.253961
GY,2020-07-12,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,6,0,297,17,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,27.018519,24.333333,30.925926,3.302,23.87037,83.035214
GY,2020-07-13,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,3,0,300,17,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,27.888889,23.933333,30.766667,30.0355,24.644444,82.696679
GY,2020-07-14,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,8,1,308,18,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,27.12963,24.074074,31.333333,0.338667,24.722222,86.76098
GY,2020-07-15,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,5,1,313,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,27.481481,25.074074,30.611111,35.56,24.462963,83.81081
GY,2020-07-16,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,2,0,315,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,2,0,77.31,28.351852,24.740741,31.0,3.048,24.444444,79.54838
GY,2020-07-17,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,5,0,320,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,27.944444,24.759259,31.203704,6.604,24.462963,81.560261
GY,2020-07-18,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,7,0,327,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.444444,24.866667,31.777778,3.302,24.644444,80.047374
GY,2020-07-19,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,9,0,336,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.013889,25.069444,31.819444,0.338667,24.569444,81.766074
GY,2020-07-20,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,0,337,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.407407,26.166667,30.925926,0.338667,24.666667,80.437829
GY,2020-07-21,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,2,0,339,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.111111,24.652778,31.569444,3.175,24.416667,80.434181
GY,2020-07-22,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,11,0,350,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,26.537037,23.5,29.592593,10.668,24.240741,87.335925
GY,2020-07-23,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,0,351,19,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,27.477778,23.522222,31.677778,9.0805,24.422222,83.600832
GY,2020-07-24,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,1,1,352,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,27.333333,24.074074,30.925926,2.201333,24.314815,83.787558
GY,2020-07-25,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,8,0,360,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,27.916667,24.458333,31.361111,0.1905,24.486111,81.713579
GY,2020-07-26,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,10,0,370,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,27.722222,23.796296,31.759259,15.917333,24.37037,82.040413
GY,2020-07-27,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,19,0,389,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.877778,24.333333,31.833333,1.016,24.588889,77.762342
GY,2020-07-28,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,7,0,396,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.044444,23.8,32.055556,7.62,24.666667,82.047724
GY,2020-07-29,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,2,0,398,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.402778,24.5,32.041667,3.6195,25.027778,82.031386
GY,2020-07-30,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,3,0,401,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,29.291667,24.958333,32.180556,0.0,25.527778,80.285636
GY,2020-07-31,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,12,0,413,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,2,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,77.31,28.12963,24.907407,32.333333,0.508,24.481481,80.807482
GY,2020-08-01,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,17,0,430,20,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,27.644444,24.455556,31.433333,30.7975,24.644444,83.813989
GY,2020-08-02,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,44,1,474,21,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,27.566667,24.477778,31.611111,1.524,23.888889,80.518443
GY,2020-08-03,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,0,0,474,21,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.611111,24.722222,32.097222,0.762,24.736111,79.825321
GY,2020-08-04,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,23,1,497,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,27.472222,24.375,31.916667,2.624667,24.541667,84.223494
GY,2020-08-05,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,12,0,509,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.0,24.652778,31.083333,1.397,24.722222,82.558952
GY,2020-08-06,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,29,0,538,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.583333,23.958333,32.055556,5.757333,24.625,79.252501
GY,2020-08-07,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,0,0,538,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,26.652778,23.944444,31.458333,15.324667,24.583333,88.586804
GY,2020-08-08,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,16,0,554,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.013889,23.902778,31.027778,2.9845,24.847222,83.031451
GY,2020-08-09,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,14,0,568,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.305556,23.819444,31.527778,6.096,24.916667,82.009809
GY,2020-08-10,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,0,0,568,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.488889,24.477778,31.777778,2.54,24.533333,79.41658
GY,2020-08-11,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,34,0,602,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,29.066667,24.577778,31.922222,2.9464,24.9,78.378095
GY,2020-08-12,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,21,0,623,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,28.986111,24.513889,31.805556,0.0,24.430556,76.545236
GY,2020-08-13,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,8,0,631,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,75.93,29.511111,24.744444,32.377778,0.0,24.733333,75.644222
GY,2020-08-14,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,18,0,649,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,73.15,29.041667,25.097222,32.291667,1.016,25.097222,79.460074
GY,2020-08-15,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,25,0,674,22,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,73.15,28.777778,25.777778,32.0,1.397,25.055556,80.447368
GY,2020-08-16,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,35,1,709,23,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,73.15,27.722222,24.597222,32.222222,0.931333,24.805556,84.209754
GY,2020-08-17,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,0,0,709,23,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,1,1,0,0,2,1,2,0,0,3,0,73.15,28.555556,25.375,31.680556,5.842,24.819444,80.304369
GY,2020-08-18,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,GY,GUY,0,28,3,737,26,,,,,,,,786559,395549,391010,573854,208912,3.996,0.654,147628,145351,145306,93109,90525,79337,51356,22940,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,214970,207343,626,69.774,11.6,25.1,268.873,182.082,107.8,30.5,1.0398,0.8023,230.527283,74.853691,2,0,2,4,1,2,2,4,0,1,0,0,2,1,2,0,0,3,0,73.15,29.097222,25.541667,31.888889,0.0,24.986111,78.587383
