location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
UY,2020-01-11,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.123457,18.024691,30.203704,0.0,,15.537037,57.131002
UY,2020-01-12,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.12963,18.234568,29.271605,0.0,,15.537037,55.934614
UY,2020-01-13,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.238889,16.188889,29.333333,0.0,,13.422222,54.939264
UY,2020-01-14,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.438889,19.455556,32.888889,0.0,,17.55,58.476281
UY,2020-01-15,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.661111,20.338889,27.9,16.129,,20.983333,85.116104
UY,2020-01-16,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.388889,15.594444,23.511111,8.128,,8.627778,47.2526
UY,2020-01-17,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.572222,12.783333,25.116667,0.0,,10.522222,52.853899
UY,2020-01-18,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.506173,13.753086,29.024691,0.0,,13.154321,55.768847
UY,2020-01-19,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.561728,19.018519,32.722222,0.0,,17.197531,56.715958
UY,2020-01-20,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.772222,21.594444,33.627778,0.0,,20.777778,66.146855
