location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PK,2020-01-01,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.5,3.0,10.833333,0.0,1.638889,74.473481
PK,2020-01-02,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.833333,3.928571,15.166667,0.0,3.087302,64.829876
PK,2020-01-03,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.12963,5.25,18.583333,0.0,4.0,61.816124
PK,2020-01-04,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.793651,6.285714,17.928571,0.0,4.539683,61.726086
PK,2020-01-05,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.007937,6.857143,10.785714,1.560286,6.468254,84.1401
PK,2020-01-06,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,7.083333,9.0,43.688,6.796296,92.136965
PK,2020-01-07,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.916667,6.583333,13.666667,2.836333,5.962963,76.66815
PK,2020-01-08,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.148148,5.25,13.583333,0.0,3.657407,70.540475
PK,2020-01-09,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.833333,3.833333,14.833333,0.0,3.138889,69.592906
PK,2020-01-10,ChIJH3X9-NJS2zgRXJIU5veht0Y,Q843,country/PAK,PK,Pakistan,PK,PAK,0,0,0,,0,0,,,,,,,,220892331,113672007,107220324,136637556,79927762,15741406,43765501,286.546,0.562,53462232,45427436,39930362,30816023,21248747,15122613,8902414,4558929,1423575,278221906022,1284,0.389,307573,30.0,71.0,796100,751709,35871,67.114,20.1,19.9,57.2,172.896,137.509,173.6,24.7,0.6683,0.9801,44.592964,26.861408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.472222,2.833333,14.0,0.0,3.064815,70.176582
