location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
NA,2020-09-16,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,114,3,1107,10078,120,83424,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-22,-16,-16,-47,-13,10,2,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,63.89,16.472222,5.375,23.902778,0.0,-9.486111,25.988228
NA,2020-09-17,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,129,4,1264,10207,124,84688,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-23,-18,-14,-39,-14,10,2,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,63.89,19.138889,8.833333,27.430556,0.0,-6.291667,25.967505
NA,2020-09-18,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,85,1,1404,10292,125,86092,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-13,-2,-16,-40,-10,7,2,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,63.89,22.597222,13.097222,28.75,0.0,-5.263889,26.028916
NA,2020-09-19,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,85,2,1547,10377,127,87639,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-9,-1,-10,-48,-4,6,2,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,63.89,21.208333,11.972222,28.777778,0.0,-4.180556,28.568913
NA,2020-09-20,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,149,0,1047,10526,127,88686,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-15,-5,-8,-48,-4,5,2,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,63.89,20.916667,10.902778,28.930556,0.0,-5.125,26.620362
NA,2020-09-21,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,81,0,1145,10607,127,89831,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-17,-10,-8,-37,-11,9,2,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,63.89,18.152778,11.555556,26.597222,0.0,-4.513889,28.85208
NA,2020-09-22,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,56,1,1146,10663,128,90977,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-24,-12,-18,-39,-13,8,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,20.486111,11.027778,28.569444,0.0,-3.805556,29.098478
NA,2020-09-23,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,77,1,925,10740,129,91902,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-24,-13,-21,-43,-12,8,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,22.902778,14.791667,29.0,0.0,0.5,32.072962
NA,2020-09-24,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,95,0,1041,10835,129,92943,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-23,-10,-18,-36,-13,8,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,23.625,14.166667,29.5,0.0,2.138889,32.438243
NA,2020-09-25,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,83,0,1021,10918,129,93964,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-13,5,-19,-38,-11,5,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,22.180556,13.402778,29.194444,0.0,-1.833333,28.785225
NA,2020-09-26,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,115,1,1010,11033,130,94974,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-7,4,-7,-47,-6,4,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,20.25,9.944444,29.375,0.0,-7.888889,22.738732
NA,2020-09-27,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,88,0,920,11121,130,95894,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-16,-2,-8,-56,-10,4,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,18.361111,6.666667,27.652778,0.0,-13.722222,18.762937
NA,2020-09-28,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,19,1,147,11140,131,96041,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-17,-4,-19,-39,-9,7,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,18.416667,7.430556,26.847222,0.0,-8.555556,22.394367
NA,2020-09-29,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,125,0,967,11265,131,97008,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-19,-4,-20,-38,-11,6,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,18.458333,8.597222,26.597222,0.0,-7.0,25.221237
NA,2020-09-30,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,108,1,944,11373,132,97952,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-9,6,-21,-37,-12,2,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,19.666667,10.796296,27.027778,0.0,-8.722222,25.232849
NA,2020-10-01,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,107,1,1430,11480,133,99382,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-8,8,-18,-29,-13,-2,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,17.847222,7.055556,26.027778,0.0,-8.472222,22.027423
NA,2020-10-02,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,92,0,1339,11572,133,100721,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-7,10,-19,-32,-13,-3,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,18.055556,5.759259,25.972222,0.0,-12.430556,18.664256
NA,2020-10-03,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,54,2,1310,11626,135,102031,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-4,8,-14,-46,-13,-3,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,19.902778,7.375,28.583333,0.0,-10.555556,21.342287
NA,2020-10-04,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,28,0,1223,11654,135,103254,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-14,-2,-12,-53,-18,-2,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,21.875,15.208333,28.305556,0.0,-4.666667,25.537645
NA,2020-10-05,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,19,2,600,11673,137,103854,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-13,-2,-21,-40,-21,1,1,2,2,3,0,2,2,1,0,1,0,0,2,1,2,0,0,3,0,60.19,23.180556,16.25,29.819444,0.0,-1.055556,28.418257
NA,2020-10-06,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,41,0,455,11714,137,104309,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-19,-6,-23,-34,-14,0,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,19.861111,11.986111,27.569444,0.0,0.847222,35.045789
NA,2020-10-07,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,67,0,1077,11781,137,105386,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-17,-7,-27,-33,-10,2,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,20.972222,12.75,27.041667,0.0,4.25,39.079327
NA,2020-10-08,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,48,0,1312,11829,137,106698,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-17,-7,-17,-32,-9,4,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,22.138889,13.527778,28.930556,0.0,4.416667,37.051479
NA,2020-10-09,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,62,1,889,11891,138,107587,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-14,-5,-21,-26,-7,3,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,20.875,13.527778,27.583333,0.0,3.569444,36.268305
NA,2020-10-10,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,45,0,897,11936,138,108484,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-11,-6,-12,-44,-6,4,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,18.472222,11.819444,27.458333,0.0,-0.625,33.138447
NA,2020-10-11,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,53,0,1345,11989,138,109829,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-21,-12,-12,-51,-12,3,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,20.430556,11.069444,27.638889,0.0,-2.805556,28.848675
NA,2020-10-12,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,11,2,894,12000,140,110723,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-20,-13,-20,-35,-9,6,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,20.458333,10.541667,28.263889,0.0,-4.430556,27.675508
NA,2020-10-13,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,69,0,592,12069,140,111315,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-23,-13,-23,-33,-10,6,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,24.319444,17.291667,30.319444,0.0,-3.152778,25.38091
NA,2020-10-14,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,34,0,1133,12103,140,112448,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-21,-13,-23,-30,-8,6,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,23.722222,16.180556,30.069444,0.0,2.416667,32.699178
NA,2020-10-15,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,112,0,641,12215,140,113089,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-22,-10,-20,-25,-9,6,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,24.763889,17.097222,30.027778,0.0,2.458333,31.568133
NA,2020-10-16,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,48,0,1037,12263,140,114126,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-19,-7,-20,-29,-7,5,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,25.018519,18.037037,32.111111,0.0,2.722222,32.790454
NA,2020-10-17,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,30,1,1255,12293,141,115381,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-18,-10,-18,-46,-7,5,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,23.722222,15.462963,32.111111,0.0,1.796296,34.041097
NA,2020-10-18,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,33,1,724,12326,142,116105,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-26,-15,-19,-49,-12,5,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,25.5,16.847222,32.347222,0.0,-0.541667,27.148785
NA,2020-10-19,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,41,0,947,12367,142,117052,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-26,-16,-24,-37,-8,7,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,25.888889,17.819444,32.902778,0.0,-1.25,25.952217
NA,2020-10-20,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,39,0,707,12406,142,117759,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-20,-5,-21,-34,-9,6,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,24.458333,17.5,31.375,0.0,-0.944444,26.820607
NA,2020-10-21,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,54,0,703,12460,142,118462,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-17,-7,-19,-29,-6,6,1,1,1,3,0,0,1,1,0,1,0,0,2,1,2,0,0,3,0,37.96,23.138889,14.180556,31.347222,0.0,-0.277778,29.623035
NA,2020-10-22,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,41,0,1061,12501,142,119523,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-16,-6,-10,-28,-7,5,1,1,1,3,0,1,1,1,0,1,0,0,2,1,2,0,0,3,0,44.44,26.75,20.0,31.666667,0.0,1.527778,27.649906
NA,2020-10-23,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,78,0,1035,12579,142,120558,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-7,5,-10,-24,-4,2,1,1,1,3,0,1,1,1,0,1,0,0,2,1,2,0,0,3,0,44.44,24.944444,16.680556,30.888889,0.0,3.527778,31.660883
NA,2020-10-24,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,81,0,1150,12660,142,121708,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,0,9,2,-33,-2,1,1,1,1,3,0,1,1,1,0,1,0,0,2,1,2,0,0,3,0,44.44,26.277778,18.625,32.652778,0.0,0.527778,26.454742
NA,2020-10-25,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,15,0,553,12675,142,122261,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-10,5,-1,-41,-7,2,1,1,1,3,0,1,1,1,0,1,0,0,2,1,2,0,0,3,0,44.44,25.944444,17.875,32.402778,0.0,2.944444,30.683138
NA,2020-10-26,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,54,0,663,12729,142,122924,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-12,-4,-10,-31,-4,5,1,1,1,3,0,1,1,1,0,1,0,0,2,1,2,0,0,3,0,44.44,23.013889,18.375,29.722222,0.084667,6.75,39.584127
NA,2020-10-27,ChIJIXXTbn489RsRYbLsqKXludM,Q1030,country/NAM,NA,Namibia,NA,NAM,0,77,0,531,12806,142,123455,,,,,,,2540916,1231683,1309233,1221272,1273258,417380,3.086,0.647,654526,526434,472709,356847,237557,150334,87461,41131,13917,12366527719,4957,0.435,195266,-23.0,17.0,824290,822303,2467,63.373,21.4,4.5,29.0,349.317,248.938,145.0,21.3,1.954,0.4182,447.28064,34.593563,-13,-1,-13,-23,-6,4,1,1,1,3,0,1,1,1,0,1,0,0,2,1,2,0,0,3,0,44.44,23.305556,15.097222,29.652778,0.381,7.430556,40.68358
