location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
LB,2020-01-11,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.990741,5.351852,13.333333,0.0,,4.462963,74.43747
LB,2020-01-12,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.62963,6.185185,13.805556,0.0,,6.398148,81.152485
LB,2020-01-13,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.531746,8.936508,14.968254,1.354667,,7.857143,78.914597
LB,2020-01-14,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.047619,6.5,15.02381,0.0,,5.571429,69.899011
LB,2020-01-15,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.785714,7.309524,14.936508,0.0,,4.047619,63.852226
LB,2020-01-16,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.546296,7.62037,14.509259,2.54,,5.657407,68.789485
LB,2020-01-17,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.261905,7.071429,11.833333,1.354667,,4.018519,69.198582
LB,2020-01-18,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.142857,6.611111,11.873016,1.989667,,6.031746,81.218818
LB,2020-01-19,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.357143,7.626984,11.071429,7.154333,,7.777778,90.14007
LB,2020-01-20,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.119048,7.325397,11.626984,17.4752,,7.261905,88.459872
LB,2020-01-21,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.953704,4.407407,10.166667,12.2555,,3.62963,80.099118
LB,2020-01-22,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.920635,4.15873,12.611111,0.127,,2.68254,70.343711
LB,2020-01-23,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.759259,4.675926,13.138889,0.0635,,3.925926,72.603079
LB,2020-01-24,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.522222,3.6,9.233333,9.652,,0.677778,67.293821
LB,2020-01-25,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.833333,1.809524,12.436508,0.036286,,-2.142857,53.886631
LB,2020-01-26,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.037037,3.055556,13.916667,0.0,,2.916667,70.695846
LB,2020-01-27,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.888889,4.074074,13.583333,0.0,,4.611111,75.142321
LB,2020-01-28,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.690476,5.793651,15.484127,0.0,,4.285714,65.069332
LB,2020-01-29,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.009259,7.962963,15.25,8.255,,7.694444,80.625174
LB,2020-01-30,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.150794,7.261905,14.484127,2.497667,,7.436508,78.762971
LB,2020-01-31,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.555556,8.351852,12.861111,7.9375,,2.592593,59.148715
LB,2020-02-01,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.833333,6.777778,12.944444,1.016,,3.744444,66.860955
LB,2020-02-02,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.253968,6.468254,15.071429,0.508,,5.34127,72.96212
LB,2020-02-03,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.866667,6.244444,16.488889,0.0,,5.233333,68.75148
LB,2020-02-04,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.907407,6.268519,14.425926,0.0,,7.203704,78.112566
LB,2020-02-05,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.211111,8.277778,17.333333,0.0508,,7.288889,72.272666
LB,2020-02-06,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.880952,7.912698,19.896825,0.0,,5.865079,59.292445
LB,2020-02-07,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.277778,7.175926,11.953704,3.429,,6.231481,81.729288
LB,2020-02-08,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,7.144444,4.855556,10.166667,11.006667,,2.722222,74.840216
LB,2020-02-09,ChIJraoihAIXHxURcPkAbAk0fcw,Q822,country/LBN,LB,Lebanon,LB,LBN,0,0,0,,0,0,,,,,,,,6825442,3435746,3389696,770719,6084994,2406875,2406875,667.199,0.757,1152157,1134997,1176574,1009646,862743,724778,447767,211573,105207,53367042272,7784,0.538,184843,33.833333,35.766667,10450,8081,2317,78.875,33.8,11.2,6.4,76.205,53.338,51.4,17.9,1.6735,2.1038,719.443481,238.990112,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,4.268519,1.027778,7.083333,4.0132,20.32,-2.768519,61.487733
