location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
RW,2020-01-11,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.787037,17.462963,25.12963,5.6388,16.277778,71.196111
RW,2020-01-12,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.896825,16.31746,25.007937,0.254,16.777778,77.443487
RW,2020-01-13,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.150794,15.825397,25.714286,2.286,16.65873,71.240357
RW,2020-01-14,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.555556,14.922222,27.322222,2.9972,15.711111,65.300076
RW,2020-01-15,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.088889,17.044444,28.7,0.6096,16.877778,64.113924
RW,2020-01-16,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.284722,16.576389,28.118056,0.0635,17.173611,68.729274
RW,2020-01-17,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.84127,17.039683,26.833333,0.508,17.785714,73.329752
RW,2020-01-18,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.175926,16.712963,25.583333,4.1656,17.481481,79.661283
RW,2020-01-19,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.37037,18.166667,24.851852,0.0,17.666667,79.493612
RW,2020-01-20,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.5,16.844444,27.944444,0.2032,16.733333,65.892552
RW,2020-01-21,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,23.285714,16.198413,27.349206,2.286,16.396825,66.072424
RW,2020-01-22,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,23.533333,17.611111,27.922222,0.0,17.577778,69.422785
RW,2020-01-23,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,23.0,18.490741,27.62963,1.016,17.287037,70.696335
RW,2020-01-24,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,21.111111,17.854167,25.25,3.193143,16.902778,77.858799
RW,2020-01-25,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,23.601852,18.37037,27.648148,0.084667,17.055556,66.896975
RW,2020-01-26,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,21.361111,18.666667,24.166667,0.635,17.564815,79.066857
RW,2020-01-27,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,21.064815,18.148148,24.953704,2.2225,17.675926,81.053111
RW,2020-01-28,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,19.444444,17.531746,22.65873,9.017,17.666667,89.610057
RW,2020-01-29,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,20.185185,16.759259,23.083333,17.187333,16.990741,82.026102
RW,2020-01-30,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,20.902778,16.826389,24.0,1.93675,16.916667,78.29688
RW,2020-01-31,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,21.111111,16.576389,25.236111,8.001,17.0,77.463244
RW,2020-02-01,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,20.088889,16.155556,25.155556,9.271,16.277778,79.062728
RW,2020-02-02,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,20.842593,17.314815,24.37037,1.058333,16.0,75.786011
RW,2020-02-03,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,21.666667,17.253968,26.365079,9.990667,17.325397,76.545161
RW,2020-02-04,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,22.074074,17.148148,26.185185,4.572,16.962963,73.02206
RW,2020-02-05,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,20.796296,17.083333,25.731481,22.6568,17.203704,80.150777
RW,2020-02-06,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,21.034722,16.583333,25.298611,7.52475,16.965278,77.818671
RW,2020-02-07,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,22.811111,16.6,27.255556,3.9624,16.1,65.989146
RW,2020-02-08,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,23.9,18.8,28.188889,0.4572,15.722222,60.762974
RW,2020-02-09,ChIJ40A451SWwhkRA6HMyyawkHQ,Q1037,country/RWA,RW,Rwanda,RW,RWA,0,0,0,,1,1,,,,,,,,12952209,6367431,6584778,10440846,2186104,1094796,1094796,525.019,0.524,3561023,2905795,2211043,1812554,1070094,728447,445154,174817,43282,10122472590,801,0.374,171496,-1.940278,29.873889,26340,68.7,12.3,5.1,27.0,216.342,161.59,121.4,18.2,1.2044,0.134,49.204456,3.074294,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,13.89,25.527778,15.902778,28.958333,1.23825,14.645833,51.85768
