location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd
NR,2020-08-24,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-25,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-26,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-27,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-28,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-29,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-30,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-08-31,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-01,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-02,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-03,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-04,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-05,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-06,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-07,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-08,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-09,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-10,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-11,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-12,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-13,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-14,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-15,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-16,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-17,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-18,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-19,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-20,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-21,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-22,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-23,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-24,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-25,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-26,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-27,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-28,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-29,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-09-30,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-01,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-02,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-03,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-04,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-05,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-06,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-07,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-08,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-09,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-10,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-11,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-12,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-13,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-14,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-15,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-16,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-17,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-18,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-19,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-20,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-21,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-22,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-23,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-24,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-25,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-26,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-27,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-28,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-29,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-30,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-10-31,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-11-01,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-11-02,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-11-03,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-11-04,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-11-05,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
NR,2020-11-06,ChIJTVvkHR8cfW8RgQrUxfSd2Vk,Q697,country/NRU,NR,Nauru,NR,NRU,0,0,0,0,0,,,,,,,10834,4785,5460,0,12581,541.7,2210,1830,1547,1941,1191,885,499,118,22,118223430,9396,571804,-0.533333,166.933333,20,10,11,40.0,12.0,26.4,7.6636,1.3462,1106.750977,10.232119
