location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KN,2020-09-08,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.561111,25.246914,30.238889,2.6035,24.611111,81.080285
KN,2020-09-09,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.138889,26.138889,31.311111,1.0668,24.141975,73.884691
KN,2020-09-10,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.766667,25.922222,31.272222,0.1524,23.253086,71.507338
KN,2020-09-11,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.922222,25.506173,31.111111,2.8448,23.979167,75.613223
KN,2020-09-12,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.005556,25.580247,30.955556,3.104444,23.876543,78.248111
KN,2020-09-13,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.117284,26.104167,31.166667,1.947333,24.309524,76.026329
KN,2020-09-14,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.172222,26.416667,31.461111,1.016,24.518519,75.583012
KN,2020-09-15,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.55,27.283951,31.738889,0.1778,24.759259,74.922991
KN,2020-09-16,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.672222,27.055556,31.894444,0.0762,24.364198,72.886637
KN,2020-09-17,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.066667,24.950617,30.966667,8.128,23.901235,78.297403
KN,2020-09-18,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.244444,25.506173,31.072222,1.27,23.253086,74.315254
KN,2020-09-19,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,17,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.438889,25.345679,31.127778,0.254,23.401235,74.071452
KN,2020-09-20,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,2,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.738889,25.567901,31.511111,0.762,23.975309,75.453735
KN,2020-09-21,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.5,26.034722,31.530864,0.1905,24.809524,77.457364
KN,2020-09-22,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.966667,26.253086,31.85,1.0795,24.506173,76.540026
KN,2020-09-23,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.227778,25.861111,31.916667,2.159,24.740741,76.086576
KN,2020-09-24,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.461111,26.450617,31.733333,0.2794,24.916667,77.200621
KN,2020-09-25,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.077778,26.111111,31.661111,4.120444,24.660494,76.906758
KN,2020-09-26,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.65,26.419753,31.238889,1.5875,24.666667,79.021972
KN,2020-09-27,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.972222,23.261111,30.238889,3.46075,24.881944,83.065152
KN,2020-09-28,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.796296,23.524691,31.160494,4.54025,24.0,74.320397
KN,2020-09-29,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.808642,25.375,30.598765,4.644571,24.642857,79.532929
KN,2020-09-30,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.740741,25.654321,30.660494,3.65125,24.902778,79.91003
KN,2020-10-01,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.654321,23.154321,30.728395,7.148286,23.722222,83.407369
KN,2020-10-02,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.037037,23.432099,29.635802,10.051143,23.5625,81.276776
KN,2020-10-03,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.0,23.919753,29.864198,2.6035,23.75,81.696388
KN,2020-10-04,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.201389,25.215278,30.354167,0.979714,24.071429,77.575892
KN,2020-10-05,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.358025,24.537037,29.864198,3.447143,23.472222,79.17291
KN,2020-10-06,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.216049,23.796296,29.444444,7.366,23.013889,77.712561
KN,2020-10-07,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.91358,24.296296,30.351852,3.217333,24.152778,79.130012
KN,2020-10-08,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.166667,24.598765,30.493827,0.056444,24.284722,78.95367
KN,2020-10-09,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.919753,25.203704,30.654321,0.435429,24.6875,82.046358
KN,2020-10-10,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.055556,25.41358,30.709877,0.635,24.652778,81.453336
KN,2020-10-11,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.388889,25.518519,30.895062,0.790222,23.798611,75.610605
KN,2020-10-12,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.123457,25.092593,30.598765,0.169333,24.527778,80.226405
KN,2020-10-13,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.425926,25.0,30.259259,5.61975,24.625,84.437233
KN,2020-10-14,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.759259,22.561728,30.098765,3.584222,24.412698,79.203428
KN,2020-10-15,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.895062,23.123457,30.012346,1.995714,24.380952,80.135662
KN,2020-10-16,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.253086,22.537037,30.006173,4.862286,24.571429,84.628802
KN,2020-10-17,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,25.430556,21.75,29.229167,19.449143,24.277778,84.449023
KN,2020-10-18,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.987654,22.123457,30.209877,4.22275,23.896825,79.506501
KN,2020-10-19,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.783951,23.919753,30.395062,10.583333,23.1875,75.679493
KN,2020-10-20,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.152778,24.847222,30.5625,0.09525,23.52381,75.732867
KN,2020-10-21,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.314815,24.271605,30.580247,1.100667,23.840278,76.618462
KN,2020-10-22,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.814815,25.648148,30.91358,0.0,24.763889,78.23209
KN,2020-10-23,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.37037,26.423611,30.796296,1.298222,25.222222,79.115857
KN,2020-10-24,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,29.203704,26.604938,31.024691,0.0,23.972222,72.907416
KN,2020-10-25,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.685185,26.701389,30.648148,1.2065,24.354167,77.140392
KN,2020-10-26,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.882716,25.673611,30.530864,1.30175,24.034722,79.713426
KN,2020-10-27,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.37037,22.697531,29.709877,4.136571,23.960317,80.93419
KN,2020-10-28,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.756944,25.222222,29.118056,6.434667,23.825397,83.948952
KN,2020-10-29,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,26.12963,21.574074,29.246914,8.255,24.142857,82.446091
KN,2020-10-30,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.736111,24.215278,30.361111,1.651,23.814815,74.069324
KN,2020-10-31,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.41358,26.055556,30.364198,0.03175,23.131944,72.533614
KN,2020-11-01,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.222222,23.617284,30.04321,0.8255,22.968254,72.88332
KN,2020-11-02,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,28.240741,26.159722,30.166667,1.524,23.555556,75.470016
KN,2020-11-03,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.9375,25.75,29.909722,1.016,22.563492,72.13024
KN,2020-11-04,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,KN,KNA,0,0,0,,19,0,,,,,,,,53192,30289,30759,36554,16269,204.585,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1316,1050992592,19896,536899,17.271667,-62.666669,260,36,230,71.33659,13.3,9.8,4.2188,2.6758,902.658997,431.199463,27.796296,25.1875,30.123457,0.112889,22.638889,73.246348
