location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TT,2020-01-11,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.916667,23.583333,31.625,0.0,22.083333,74.974226
TT,2020-01-12,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.972222,23.569444,31.388889,1.693333,22.180556,75.103494
TT,2020-01-13,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.597222,23.680556,31.0,1.016,21.777778,74.962517
TT,2020-01-14,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.458333,23.75,31.0,0.6985,22.319444,78.09831
TT,2020-01-15,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.466667,21.388889,30.077778,2.286,22.977778,86.470882
TT,2020-01-16,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.177778,22.844444,32.044444,3.9116,22.866667,77.452541
TT,2020-01-17,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.622222,23.722222,30.844444,0.0,22.777778,78.892332
TT,2020-01-18,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.577778,21.155556,31.588889,1.5748,22.766667,79.722594
TT,2020-01-19,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.977778,23.088889,32.288889,1.778,22.577778,77.049285
TT,2020-01-20,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.888889,24.041667,30.625,3.8735,23.083333,79.79307
TT,2020-01-21,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.472222,23.375,30.777778,1.2065,22.694444,79.82146
TT,2020-01-22,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.513889,22.902778,30.777778,0.592667,22.041667,76.490884
TT,2020-01-23,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.875,23.027778,30.597222,0.0,22.125,75.329325
TT,2020-01-24,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.655556,22.244444,31.244444,0.0,21.666667,74.772492
TT,2020-01-25,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.355556,21.811111,31.322222,1.3335,22.788889,80.845207
TT,2020-01-26,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.788889,21.488889,31.466667,0.3556,22.266667,76.317703
TT,2020-01-27,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.077778,20.411111,30.977778,0.0,21.455556,75.769422
TT,2020-01-28,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.3,22.511111,32.944444,0.0,22.788889,76.439246
TT,2020-01-29,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.066667,22.255556,32.866667,0.1016,23.411111,80.494783
TT,2020-01-30,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.011111,23.511111,31.633333,0.5715,22.977778,78.672317
TT,2020-01-31,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.588889,23.733333,31.588889,0.0,23.588889,78.927611
TT,2020-02-01,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8.33,27.680556,24.625,31.430556,0.0635,23.097222,76.162905
TT,2020-02-02,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,28.188889,24.333333,32.855556,0.0,22.333333,70.640132
TT,2020-02-03,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,26.855556,22.977778,31.111111,0.0,21.766667,73.732593
TT,2020-02-04,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,26.466667,21.588889,31.333333,0.0,21.466667,74.242635
TT,2020-02-05,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,26.655556,21.344444,31.477778,0.0,21.5,73.425843
TT,2020-02-06,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,27.566667,22.922222,31.588889,0.0,22.033333,71.920236
TT,2020-02-07,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,26.577778,21.844444,31.0,1.3716,21.388889,73.403877
TT,2020-02-08,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,25.488889,20.622222,31.533333,0.4572,20.791667,73.43894
TT,2020-02-09,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,26.577778,22.6,31.411111,4.9784,22.111111,76.574689
TT,2020-02-10,ChIJxbZQY5cHNowRJ_E5xlUoCP8,Q754,country/TTO,TT,Trinidad and Tobago,TT,TTO,0,0,0,,0,0,,,,,,,,1399491,690947,708544,653029,741944,544259,272.805,0.784,184451,185810,183002,242861,191442,175062,135893,73654,27316,24100202833,17276,0.613,555717,10.666667,-61.516667,5130,2879,2286,73.38,11.0,16.4,186.336,108.616,38.6,21.3,4.0934,4.1675,1124.091675,447.134827,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13.89,27.1,21.477778,31.933333,0.5588,21.622222,72.037573
