location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
VI,2020-07-01,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,2,0,,92,6,,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.308642,27.141975,31.660494,2.06375,23.694444,69.578401
VI,2020-07-02,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,4,98,6,686,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.858025,27.62963,31.851852,0.028222,24.375,71.751141
VI,2020-07-03,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,13,0,6,111,6,692,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.641975,27.932099,31.796296,0.0,23.888889,70.110877
VI,2020-07-04,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,3,111,6,695,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.358025,27.012346,31.765432,0.112889,23.430556,69.26189
VI,2020-07-05,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,1,0,3,112,6,698,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,28.907407,26.197531,31.302469,0.987778,22.916667,68.979882
VI,2020-07-06,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,4,0,1,116,6,699,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.487654,27.358025,31.938272,0.310444,24.069444,70.966531
VI,2020-07-07,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,2,122,6,701,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.08642,25.549383,32.030864,0.3175,24.347222,74.561847
VI,2020-07-08,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,22,0,4,144,6,705,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,0,0,0,0,,,2,1,2,,0,0,0,36.11,29.314815,26.641975,31.598765,1.100667,24.736111,75.119302
VI,2020-07-09,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,9,0,11,153,6,716,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.45679,27.41358,31.641975,0.225778,23.055556,67.051861
VI,2020-07-10,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,14,0,7,167,6,723,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.5,26.938272,31.925926,0.508,23.222222,67.631377
VI,2020-07-11,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,14,0,7,181,6,730,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.481481,26.944444,32.135802,0.225778,22.694444,65.188306
VI,2020-07-12,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,25,0,8,206,6,738,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.802469,25.351852,31.808642,12.304889,24.569444,76.462174
VI,2020-07-13,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,2,206,6,740,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.216049,27.08642,31.518519,4.261556,24.319444,73.302225
VI,2020-07-14,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,37,0,7,243,6,747,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.708333,27.291667,32.458333,0.8255,23.208333,68.162972
VI,2020-07-15,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,12,249,6,759,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.208333,27.027778,32.458333,0.0,22.625,67.742876
VI,2020-07-16,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,14,0,14,263,6,773,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.138889,26.736111,32.194444,4.0005,22.958333,69.376264
VI,2020-07-17,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,20,0,6,283,6,779,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.277778,26.765432,31.179012,2.159,22.805556,69.246548
VI,2020-07-18,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,4,283,6,783,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.135802,25.055556,31.141975,1.185333,22.291667,70.343377
VI,2020-07-19,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,14,0,14,297,6,797,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.753086,26.166667,31.487654,1.834444,22.888889,70.001461
VI,2020-07-20,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,11,0,4,308,6,801,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.111111,26.679012,31.604938,0.0,23.152778,69.635593
VI,2020-07-21,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,12,1,3,320,7,804,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.006173,26.919753,31.314815,0.47625,23.611111,72.711738
VI,2020-07-22,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,16,0,35,336,7,839,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.555556,26.203704,31.191358,2.2225,23.527778,72.915427
VI,2020-07-23,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,5,342,7,844,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.901235,26.253086,31.716049,1.11125,23.444444,70.997682
VI,2020-07-24,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,10,0,5,352,7,849,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.45679,26.858025,32.104938,1.5875,24.430556,73.553006
VI,2020-07-25,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,9,0,13,361,7,862,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.697531,27.858025,31.62963,0.381,24.152778,71.398097
VI,2020-07-26,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,3,0,11,364,7,873,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.604938,28.024691,31.82716,0.423333,24.097222,71.302237
VI,2020-07-27,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,11,0,3,375,7,876,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.388889,27.154321,32.024691,0.3175,22.930556,66.826993
VI,2020-07-28,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,10,1,4,385,8,880,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.41358,26.660494,31.882716,1.467556,24.527778,73.562753
VI,2020-07-29,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,13,0,5,398,8,885,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.574074,26.697531,30.734568,0.338667,24.166667,76.641172
VI,2020-07-30,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,8,0,3,406,8,888,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.753086,26.839506,30.450617,4.430889,24.888889,78.767046
VI,2020-07-31,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,15,0,1,421,8,889,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.243056,27.458333,31.3125,2.54,23.444444,70.275496
VI,2020-08-01,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,17,0,5,438,8,894,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.041667,26.902778,31.368056,0.0635,23.814815,72.787321
VI,2020-08-02,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,1,0,2,439,8,896,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.0625,26.868056,31.493056,0.0,24.185185,75.062682
VI,2020-08-03,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,24,0,1,463,8,897,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.631944,27.583333,31.833333,0.181429,24.648148,73.625368
VI,2020-08-04,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,18,0,3,481,8,900,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.888889,28.277778,31.759259,0.0,24.611111,72.112348
VI,2020-08-05,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,20,1,9,501,9,909,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.296296,27.401235,31.438272,0.0,22.972222,67.684663
VI,2020-08-06,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,21,0,5,522,9,914,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.271605,27.049383,31.833333,0.0,22.5,65.924725
VI,2020-08-07,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,15,528,9,929,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.314815,27.333333,31.907407,0.056444,23.638889,70.031197
VI,2020-08-08,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,22,528,9,951,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.759259,28.006173,32.055556,0.282222,23.819444,68.884307
VI,2020-08-09,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,19,0,28,547,9,979,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.54321,27.759259,32.055556,0.0,23.194444,67.304292
VI,2020-08-10,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,29,0,,576,9,,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,28.993827,26.555556,31.802469,0.084667,23.513889,70.849431
VI,2020-08-11,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,63,0,1,639,9,980,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.141975,26.493827,31.777778,0.620889,22.902778,67.679047
VI,2020-08-12,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,43,0,15,682,9,995,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,0,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,47.22,29.37037,26.549383,31.783951,0.8255,24.916667,76.268348
VI,2020-08-13,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,22,0,8,704,9,1003,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,58.33,29.709877,27.716049,32.333333,0.4445,23.486111,68.349428
VI,2020-08-14,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,30,0,25,734,9,1028,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,58.33,29.018519,27.561728,30.765432,0.0,23.666667,70.299008
VI,2020-08-15,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,7,0,22,741,9,1050,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,58.33,29.277778,27.160494,31.691358,0.03175,24.013889,71.72686
VI,2020-08-16,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,19,0,3,760,9,1053,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,0,2,0,0,0,,,2,1,2,,0,0,0,58.33,29.759259,27.080247,32.41358,0.254,25.138889,75.130865
VI,2020-08-17,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,36,0,2,796,9,1055,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,30.154321,28.092593,32.339506,0.03175,24.194444,68.872352
VI,2020-08-18,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,32,0,3,828,9,1058,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,30.135802,28.37037,32.54321,0.028222,23.361111,65.483058
VI,2020-08-19,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,41,1,8,869,10,1066,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.882716,28.32716,32.401235,0.0,23.222222,66.230524
VI,2020-08-20,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,63,0,18,932,10,1084,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.432099,27.611111,32.012346,0.0,23.430556,68.593839
VI,2020-08-21,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,29,932,10,1113,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.358025,27.234568,31.925926,2.6035,24.888889,75.923151
VI,2020-08-22,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,28,0,24,960,10,1137,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,27.173611,25.125,29.930556,6.19125,24.425926,84.889202
VI,2020-08-23,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,24,1,2,984,11,1139,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.401235,26.753086,31.604938,8.664222,24.541667,74.376358
VI,2020-08-24,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,14,1,,998,12,,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,28.246914,25.450617,30.907407,0.310444,23.736111,76.530414
VI,2020-08-25,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,32,2,3,1030,14,1142,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,28.41358,25.876543,31.030864,2.159,24.458333,76.55503
VI,2020-08-26,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,22,0,5,1052,14,1147,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.604938,27.419753,31.734568,0.366889,24.236111,72.621268
VI,2020-08-27,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,23,0,19,1075,14,1166,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.098765,26.91358,31.308642,0.762,25.083333,78.449584
VI,2020-08-28,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,43,0,7,1118,14,1173,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.555556,27.777778,31.555556,1.157111,24.347222,72.425038
VI,2020-08-29,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,11,0,4,1129,14,1177,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.518519,27.808642,31.475309,0.0,24.236111,71.94952
VI,2020-08-30,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,5,0,3,1134,14,1180,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.592593,27.648148,31.493827,0.0,23.791667,69.360682
VI,2020-08-31,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,5,1,,1139,15,,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,3,3,1,3,0,2,2,0,0,0,,,2,1,2,,0,0,0,65.74,29.54321,27.611111,32.018519,0.451556,24.972222,76.163693
