location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MV,2020-09-01,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,141,0,1842,8281,29,105197,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.055556,24.0,29.037037,0.592667,24.240741,84.645009
MV,2020-09-02,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,80,0,1337,8361,29,106534,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.37037,24.037037,30.240741,2.455333,24.444444,84.136243
MV,2020-09-03,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,125,0,1320,8486,29,107854,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.185185,24.574074,29.962963,2.54,24.648148,81.269446
MV,2020-09-04,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,98,0,1076,8584,29,108930,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.833333,25.111111,30.037037,1.354667,25.166667,85.496321
MV,2020-09-05,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,83,0,1539,8667,29,110469,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.37037,25.0,29.092593,11.684,24.777778,85.942125
MV,2020-09-06,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,74,0,1149,8741,29,111618,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.240741,23.388889,29.703704,7.958667,24.222222,78.877151
MV,2020-09-07,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,93,2,1324,8834,31,112942,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.222222,27.074074,30.703704,0.0,25.592593,80.853783
MV,2020-09-08,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,66,0,1494,8900,31,114436,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.722222,28.0,31.0,0.0,25.611111,78.637474
MV,2020-09-09,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,90,0,1709,8990,31,116145,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.166667,28.0,31.0,0.0,25.777778,82.005458
MV,2020-09-10,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,62,0,1286,9052,31,117431,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.5,26.166667,30.592593,0.0,25.055556,81.687961
MV,2020-09-11,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,121,1,1094,9173,32,118525,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.407407,25.814815,31.0,0.592667,25.259259,78.458422
MV,2020-09-12,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,70,1,1301,9243,33,119826,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.388889,28.0,32.0,0.0,25.722222,80.6933
MV,2020-09-13,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,85,0,1267,9328,33,121093,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.888889,27.0,30.0,,25.611111,82.514583
MV,2020-09-14,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,99,0,1257,9427,33,122350,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.962963,26.611111,31.37037,1.693333,25.425926,81.300236
MV,2020-09-15,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,67,0,1640,9494,33,123990,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.740741,26.814815,30.907407,1.185333,25.555556,82.965588
MV,2020-09-16,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,74,0,1438,9568,33,125428,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.888889,26.37037,31.0,0.423333,25.444444,81.747294
MV,2020-09-17,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,81,0,1242,9649,33,126670,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.925926,25.537037,30.037037,0.338667,25.111111,84.713659
MV,2020-09-18,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,75,0,1408,9724,33,128078,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.277778,24.981481,29.62963,0.0,25.555556,85.302211
MV,2020-09-19,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,46,1,1204,9770,34,129282,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.037037,25.537037,31.277778,1.608667,25.648148,82.010481
MV,2020-09-20,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,48,0,1372,9818,34,130654,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.425926,26.074074,30.074074,0.0,25.203704,82.759443
MV,2020-09-21,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,67,0,1190,9885,34,131844,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.333333,25.703704,30.388889,0.423333,25.296296,83.703591
MV,2020-09-22,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,54,0,1098,9939,34,132942,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.648148,24.148148,29.907407,1.27,24.388889,82.627893
MV,2020-09-23,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,75,0,1456,10014,34,134398,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.759259,23.962963,30.481481,2.624667,25.203704,81.265083
MV,2020-09-24,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,31,0,1489,10045,34,135887,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.185185,26.37037,30.796296,0.0,25.240741,79.357629
MV,2020-09-25,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,53,0,1264,10098,34,137151,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.962963,27.037037,30.796296,0.592667,25.0,79.262167
MV,2020-09-26,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,59,0,1454,10157,34,138605,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.055556,26.962963,31.12963,0.0,25.222222,79.893306
MV,2020-09-27,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,37,0,1583,10194,34,140188,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.574074,26.0,30.666667,0.0,25.0,81.080626
MV,2020-09-28,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,97,0,1427,10291,34,141615,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.925926,25.888889,31.333333,0.0,24.981481,79.338309
MV,2020-09-29,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,63,0,1677,10354,34,143292,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.87037,26.5,31.333333,0.0,25.055556,79.960482
MV,2020-09-30,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,44,0,1628,10398,34,144920,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.685185,25.740741,30.462963,1.100667,25.092593,80.985703
MV,2020-10-01,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,67,0,1519,10465,34,146439,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.407407,25.333333,30.388889,0.508,24.518519,79.579915
MV,2020-10-02,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,65,0,1555,10530,34,147994,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.018519,26.407407,30.87037,0.084667,24.851852,78.344165
MV,2020-10-03,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,37,0,1583,10567,34,149577,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,27.740741,25.407407,30.203704,1.693333,24.333333,82.015688
MV,2020-10-04,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,54,0,1608,10621,34,151185,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.481481,24.574074,30.759259,6.688667,24.648148,79.839938
MV,2020-10-05,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,35,0,1488,10656,34,152673,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.425926,25.703704,30.462963,4.148667,25.0,81.788252
MV,2020-10-06,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,86,0,1123,10742,34,153796,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.388889,25.333333,30.203704,0.677333,24.851852,81.322904
MV,2020-10-07,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,66,0,1356,10808,34,155152,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.777778,25.87037,30.722222,0.846667,24.685185,78.672026
MV,2020-10-08,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,51,0,1232,10859,34,156384,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.0,26.592593,30.740741,0.0,25.0,79.107654
MV,2020-10-09,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,35,1,1338,10894,35,157722,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.518519,26.37037,31.0,0.084667,25.185185,82.256487
MV,2020-10-10,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,49,0,1282,10943,35,159004,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.555556,26.12963,29.87037,0.338667,25.203704,82.135663
MV,2020-10-11,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,50,0,1303,10993,35,160307,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.12963,25.037037,31.407407,0.338667,25.5,80.840178
MV,2020-10-12,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,69,0,1389,11062,35,161696,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.962963,26.148148,30.425926,0.169333,25.240741,80.43035
MV,2020-10-13,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,51,0,1221,11113,35,162917,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.222222,26.703704,30.87037,0.169333,25.166667,78.828577
MV,2020-10-14,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,41,0,1534,11154,35,164451,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.666667,26.611111,30.833333,0.169333,25.203704,81.5919
MV,2020-10-15,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,24,1,1366,11178,36,165817,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.611111,24.759259,30.814815,0.762,25.12963,81.493394
MV,2020-10-16,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,32,1,1572,11210,37,167389,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.537037,24.703704,30.037037,2.286,24.87037,80.624656
MV,2020-10-17,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,22,0,1252,11232,37,168641,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.092593,25.296296,30.833333,0.846667,25.018519,78.786611
MV,2020-10-18,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,39,0,1338,11271,37,169979,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.111111,26.259259,30.740741,0.169333,25.185185,79.439664
MV,2020-10-19,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,45,0,1368,11316,37,171347,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.296296,27.407407,31.166667,0.0,25.222222,78.758005
MV,2020-10-20,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,42,0,1801,11358,37,173148,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.074074,26.666667,31.037037,0.0,25.444444,80.835586
MV,2020-10-21,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,33,0,1524,11391,37,174672,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.203704,26.240741,31.981481,0.084667,25.666667,81.304454
MV,2020-10-22,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,30,0,1570,11421,37,176242,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,28.833333,25.685185,31.037037,0.508,25.351852,81.582032
MV,2020-10-23,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,84,0,1355,11505,37,177597,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.037037,26.907407,31.407407,0.762,25.333333,80.495305
MV,2020-10-24,ChIJvXv7qr-ZtSQRiWKVgeEJRUE,Q826,country/MDV,MV,Maldives,MV,MDV,0,27,0,2231,11532,37,179828,,,,,,,540542,342928,197614,317308,213645,1801.807,0.717,72821,59438,139684,137607,64649,35316,18164,8466,4397,5729248472,10790,536773,4.18,73.51,300,291,0,78.627,28.3,9.2,7.4,67.456,42.149,25.6,13.4,6.4282,4.5627,1006.938782,207.902649,29.055556,26.462963,30.925926,0.084667,25.351852,80.491999
