location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
FJ,2020-01-11,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.361111,25.0,31.851852,0.084667,23.62037,75.626993
FJ,2020-01-12,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.65873,24.190476,31.690476,5.08,23.730159,84.032538
FJ,2020-01-13,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.277778,23.666667,31.388889,3.725333,24.064815,82.684188
FJ,2020-01-14,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.375,24.861111,31.243056,2.88925,24.201389,82.910398
FJ,2020-01-15,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.150794,24.714286,30.984127,8.236857,24.706349,86.562096
FJ,2020-01-16,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.930556,24.805556,30.659722,13.208,25.111111,89.828093
FJ,2020-01-17,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.018519,25.083333,30.342593,16.679333,24.925926,88.462498
FJ,2020-01-18,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.368056,25.034722,30.888889,11.938,24.277778,83.345913
FJ,2020-01-19,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.305556,24.37037,31.527778,0.635,23.25,78.618448
FJ,2020-01-20,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.625,23.652778,31.111111,0.34925,21.416667,73.243284
FJ,2020-01-21,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.595238,23.15873,30.579365,0.0,20.531746,69.473207
FJ,2020-01-22,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,26.111111,22.090278,30.555556,0.0,20.555556,71.720168
FJ,2020-01-23,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.342593,21.537037,30.75,0.0,22.277778,74.319309
FJ,2020-01-24,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,26.9375,23.222222,31.263889,1.524,22.895833,78.69796
FJ,2020-01-25,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.148148,23.203704,31.490741,0.254,23.101852,78.667177
FJ,2020-01-26,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.298611,23.743056,31.486111,1.143,23.159722,78.312401
FJ,2020-01-27,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.246032,23.714286,31.595238,0.725714,23.619048,80.719215
FJ,2020-01-28,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.819444,24.152778,31.833333,0.635,24.034722,79.967839
FJ,2020-01-29,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,28.018519,24.231481,32.481481,0.0,24.175926,79.773081
FJ,2020-01-30,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,3,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.666667,24.541667,31.958333,0.53975,24.131944,81.169635
FJ,2020-01-31,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,28.157407,24.101852,32.185185,1.989667,24.453704,80.369971
FJ,2020-02-01,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,28.138889,24.944444,32.291667,4.09575,25.173611,84.044902
FJ,2020-02-02,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.11,27.601852,24.657407,32.648148,23.706667,24.5,83.325341
FJ,2020-02-03,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,27.694444,24.402778,31.180556,19.431,23.638889,78.760222
FJ,2020-02-04,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,26.833333,23.25,31.444444,0.0,23.555556,82.271763
FJ,2020-02-05,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,27.625,23.722222,31.375,14.6685,24.111111,81.236429
FJ,2020-02-06,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.194444,23.694444,31.944444,5.334,24.583333,80.900139
FJ,2020-02-07,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,5,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.527778,25.694444,31.625,3.3655,24.986111,81.196592
FJ,2020-02-08,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,1,0,0,6,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.055556,25.0,31.694444,5.08,24.666667,81.870975
FJ,2020-02-09,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.347222,25.680556,31.555556,3.7465,25.097222,82.596721
FJ,2020-02-10,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.25,24.611111,32.083333,8.636,24.777778,81.496425
FJ,2020-02-11,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,Q712,country/FJI,FJ,Fiji,FJ,FJI,0,0,0,,0,0,,,,,,,,896444,454018,442426,384905,505048,49.066,0.741,177140,158135,141945,134954,106523,91437,57119,23633,5558,5535548972,6220,571747,-18.0,178.0,18270,17199,1746,67.341,22.6,14.7,21.6,256.995,174.97,99.0,30.6,3.3752,0.86,188.414322,29.381798,,,,,,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,19.44,28.888889,25.5,32.097222,2.159,25.652778,82.73127
