location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MN,2020-10-21,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,328,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,46,76,57,70,46,-5,1,1,2,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,40.74,-2.380952,-9.777778,3.873016,0.0,25.4,-10.634921,53.626134
MN,2020-10-22,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,0,0,,328,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,46,74,68,66,40,-6,1,1,2,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,40.74,-0.190476,-8.825397,8.746032,0.0,25.4,-10.452381,47.151364
MN,2020-10-23,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,9,0,,337,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,46,84,64,68,37,-7,1,1,2,0,0,0,0,4,1,2,44400147,0,2,2,2,1184003,0,2,0,40.74,1.793651,-6.603175,11.539683,0.0,20.32,-10.349206,42.239802
MN,2020-10-24,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,338,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,62,90,91,79,20,-5,1,1,2,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,40.74,2.698413,-4.079365,10.706349,0.0,10.16,-9.920635,42.271625
MN,2020-10-25,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,339,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,58,92,62,65,12,-4,1,1,2,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,40.74,0.674603,-6.539683,8.547619,0.0,10.16,-12.722222,36.65018
MN,2020-10-26,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,340,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,45,69,62,69,44,-5,1,1,1,0,0,0,0,4,1,2,420000000,0,2,2,2,0,0,2,0,35.19,-2.960317,-8.746032,3.325397,0.036286,10.16,-17.0,35.011446
MN,2020-10-27,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,0,0,,340,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,47,79,67,66,43,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-0.126984,-8.460317,8.365079,0.0,,-14.650794,34.990359
MN,2020-10-28,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,0,0,,340,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,42,68,61,71,49,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,1.52381,-7.031746,10.626984,0.0,,-13.5,34.486874
MN,2020-10-29,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,0,0,,340,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,38,63,63,62,44,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,3.238095,-3.706349,11.388889,0.0,,-9.904762,38.860186
MN,2020-10-30,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,6,0,,346,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,37,71,53,69,41,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.412698,-7.18254,5.801587,0.0,,-12.563492,43.000492
MN,2020-10-31,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,0,0,,346,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,58,76,62,73,19,-3,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-2.904762,-8.539683,2.380952,0.0,,-14.833333,39.870302
MN,2020-11-01,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,3,0,,349,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,53,82,31,64,10,-1,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-4.944444,-10.166667,0.793651,0.0,,-14.992063,45.841171
MN,2020-11-02,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,350,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,46,70,57,77,45,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-3.761905,-11.761905,3.507937,0.0,,-14.111111,45.58441
MN,2020-11-03,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,2,0,,352,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,45,78,56,69,44,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-2.761905,-9.920635,6.166667,0.0,,-13.746032,43.808827
MN,2020-11-04,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,353,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,39,69,47,66,50,-4,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.357143,-9.888889,5.293651,0.0,,-12.626984,43.384565
MN,2020-11-05,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,3,0,,356,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,41,66,51,64,44,-4,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.952381,-6.055556,1.166667,0.0,,-14.404762,38.228397
MN,2020-11-06,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,1,0,,357,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,38,71,43,61,42,-5,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.087302,-6.825397,4.087302,0.0,,-14.02381,37.128681
MN,2020-11-07,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,5,0,,362,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,57,78,56,68,21,-2,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-3.119048,-9.396825,3.595238,0.0,,-14.912698,40.935048
MN,2020-11-08,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,6,0,,368,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,56,85,26,61,11,-2,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.761905,-9.015873,6.18254,0.0,,-10.015873,53.727035
MN,2020-11-09,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,6,0,,374,0,,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,44,64,53,67,45,-4,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.325397,-9.071429,8.126984,0.0,,-11.309524,47.692005
MN,2020-11-10,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,8,0,,382,0,95082,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,42,78,49,66,45,-4,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-0.285714,-8.031746,9.571429,0.0,,-13.650794,37.892248
MN,2020-11-11,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,24,0,644,406,0,95726,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-3,49,-14,9,3,12,1,1,1,0,0,0,0,4,1,2,0,0,2,2,2,0,0,2,0,35.19,-1.896825,-9.531746,7.460317,0.0,,-13.65873,41.001512
MN,2020-11-12,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,6,0,1030,412,0,96756,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-43,18,-41,-28,-40,25,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-1.801587,-10.714286,7.769841,0.0,,-14.396825,38.378422
MN,2020-11-13,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,4,0,820,416,0,97576,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-67,-13,-61,-50,-63,38,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-0.253968,-8.769841,8.928571,0.0,,-14.436508,34.403677
MN,2020-11-14,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,12,0,814,428,0,98390,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-69,-29,-57,-57,-56,29,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-3.063492,-8.674603,5.071429,0.0,,-13.0,48.186015
MN,2020-11-15,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,3,0,1818,431,0,100208,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-65,-21,-54,-56,-52,23,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,59178,0,3,0,85.19,-2.801587,-9.460317,2.960317,0.0,,-10.722222,55.478686
MN,2020-11-16,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,9,0,1762,440,0,101970,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-71,-32,-61,-61,-74,38,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-2.928571,-6.936508,0.746032,0.0,,-8.65873,64.849094
MN,2020-11-17,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,33,0,1643,473,0,103613,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-64,-16,-53,-47,-59,32,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-5.563492,-9.103175,-2.428571,0.550333,10.16,-8.436508,80.353591
MN,2020-11-18,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,45,0,1390,518,0,105003,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-70,-30,-59,-52,-62,36,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-7.619048,-10.730159,-4.650794,0.834571,18.626667,-10.031746,83.294249
MN,2020-11-19,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,39,0,3625,557,0,108628,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-72,-35,-61,-58,-66,37,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-8.865079,-13.087302,-5.031746,0.381,15.24,-11.777778,79.624304
MN,2020-11-20,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,51,0,1681,608,0,110309,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-73,-28,-66,-58,-65,39,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-15.674603,-19.849206,-11.269841,0.834571,32.512,-21.206349,62.728208
MN,2020-11-21,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,21,0,1305,629,0,111614,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-68,-28,-60,-56,-56,29,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-16.166667,-20.936508,-10.833333,0.0,27.093333,-22.484127,58.4427
MN,2020-11-22,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,11,0,3011,640,0,114625,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-64,-21,-54,-51,-50,23,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-12.714286,-20.547619,-6.412698,0.0,23.706667,-18.746032,60.816213
MN,2020-11-23,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,32,0,4335,672,0,118960,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-65,-21,-56,-48,-60,33,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-12.246032,-17.753968,-4.642857,0.0,22.013333,-17.595238,64.780269
MN,2020-11-24,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,27,0,3011,699,0,121971,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-63,-17,-54,-46,-61,33,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-9.849206,-17.277778,-6.349206,0.211667,22.352,-13.515873,74.815026
MN,2020-11-25,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,13,0,4176,712,0,126147,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-64,-18,-52,-45,-57,33,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-11.587302,-15.690476,-8.015873,1.451429,28.786667,-13.888889,83.099235
MN,2020-11-26,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,26,0,18031,738,0,144178,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-70,-28,-59,-54,-73,37,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-15.555556,-20.452381,-11.325397,0.834571,52.251429,-18.666667,77.12134
MN,2020-11-27,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,22,0,11929,760,0,156107,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-67,-19,-60,-49,-57,35,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-19.190476,-23.142857,-12.928571,0.042333,53.702857,-22.404762,75.765869
MN,2020-11-28,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,24,0,9513,784,0,165620,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-65,-21,-54,-47,-49,27,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-18.15873,-23.222222,-13.119048,0.0,49.348571,-21.571429,74.768315
MN,2020-11-29,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,7,0,10308,791,0,175928,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-62,-19,-51,-49,-46,22,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-19.873016,-23.97619,-13.444444,0.0,46.445714,-23.626984,72.212488
MN,2020-11-30,ChIJS22qaQYFJzYRluDmNzkh3eA,Q711,country/MNG,MN,Mongolia,MN,MNG,0,10,0,12116,801,0,188044,,,,,,,3278292,1615039,1663253,1014541,2210626,1552654,1552654,2.11,0.741,737475,500443,500016,564280,423046,314052,158362,59889,20729,13852850259,4295,0.626,161033,47.0,104.0,1564120,69.689,25.6,4.7,14.0,288.357,123.173,155.9,30.2,3.8938,2.8592,148.784454,47.837875,-60,-14,-53,-41,-52,31,3,3,2,4,1,2,2,4,1,2,0,0,2,2,2,0,0,3,0,85.19,-20.460317,-24.960317,-13.777778,0.0,50.8,-24.142857,72.526653
