location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GA,2020-07-23,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,396,2,,6984,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-16,-7,-14,-22,-15,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.486111,21.569444,27.25,0.0,21.625,84.182919
GA,2020-07-24,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,6984,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-15,-4,-14,-22,-13,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.311111,20.922222,29.477778,0.0,21.744444,80.671699
GA,2020-07-25,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,6984,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-15,-4,-12,-13,-2,11,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.277778,21.916667,28.277778,0.1905,22.111111,82.655505
GA,2020-07-26,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,205,0,,7189,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-14,2,-14,-22,7,11,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.722222,20.833333,27.12963,0.0,21.62963,83.008633
GA,2020-07-27,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7189,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-9,-4,-13,-12,-15,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.018519,21.166667,26.425926,0.0,21.703704,87.00665
GA,2020-07-28,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,163,0,,7352,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-9,0,-13,-10,-15,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.222222,21.740741,28.135802,0.0,21.728395,81.143346
GA,2020-07-29,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7352,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-9,-2,-11,-8,-15,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.530864,22.290123,26.549383,0.028222,21.666667,84.147627
GA,2020-07-30,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7352,49,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,0,8,-6,-5,-16,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,26.253086,23.253086,28.493827,0.0,21.91358,77.192581
GA,2020-07-31,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,179,1,,7531,50,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-24,-15,0,-33,-55,23,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.814815,20.925926,27.407407,0.0,21.592593,82.329979
GA,2020-08-01,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7531,50,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-11,-1,-3,-9,-6,11,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.694444,21.875,26.875,0.0,21.861111,84.360097
GA,2020-08-02,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,115,1,,7646,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-8,3,-8,-16,7,11,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.965278,23.375,28.027778,0.0,21.881944,78.527504
GA,2020-08-03,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7646,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-6,-1,-7,-15,-16,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,23.839506,21.41358,25.851852,1.524,21.160494,85.08428
GA,2020-08-04,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,141,0,,7787,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-7,3,-9,-9,-16,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.604938,21.055556,27.333333,0.0,21.308642,82.050911
GA,2020-08-05,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7787,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-6,0,-7,-10,-15,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.277778,21.234568,28.012346,0.225778,21.432099,79.458476
GA,2020-08-06,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,136,0,,7923,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-4,4,-3,-7,-15,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.623457,21.709877,28.95679,0.0,21.851852,79.834632
GA,2020-08-07,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7923,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-7,1,2,-12,-12,11,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,26.090278,21.701389,29.576389,0.0,21.645833,76.728082
GA,2020-08-08,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,7923,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-7,1,-3,-5,-1,8,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,26.222222,22.173611,29.958333,0.0,21.770833,76.810805
GA,2020-08-09,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,83,0,,8006,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-5,6,1,-13,9,9,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.590278,22.215278,28.159722,0.0,21.680556,79.24266
GA,2020-08-10,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8006,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-2,1,0,2,-16,11,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.487654,21.222222,28.567901,0.0,21.179012,77.185184
GA,2020-08-11,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,71,0,,8077,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-6,1,-4,0,-17,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.604938,21.574074,28.82716,0.0,21.160494,76.640245
GA,2020-08-12,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8077,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-6,-2,3,-5,-15,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.729167,21.923611,29.0625,0.0,21.673611,78.354462
GA,2020-08-13,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,148,0,,8225,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-7,3,-2,-6,-15,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.604938,21.91358,28.703704,0.0,22.006173,80.553106
GA,2020-08-14,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8225,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-4,6,4,-6,-12,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.960317,23.468254,28.674603,0.0,22.063492,79.205256
GA,2020-08-15,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8225,51,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-10,2,10,-6,-9,10,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.598765,21.58642,26.555556,0.0,21.475309,82.960976
GA,2020-08-16,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,45,2,,8270,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-6,8,-2,-14,6,9,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.333333,21.91358,28.432099,0.451556,21.648148,80.375111
GA,2020-08-17,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8270,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-35,,,-61,23,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.111111,21.875,27.895833,0.508,21.618056,81.160756
GA,2020-08-18,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,49,0,,8319,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,,,,-17,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.75,22.5,28.770833,0.0,22.215278,80.942841
GA,2020-08-19,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8319,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-1,,,-16,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.425926,21.277778,27.851852,0.028222,21.765432,80.281235
GA,2020-08-20,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,69,0,,8388,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-6,,,-17,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.344444,21.844444,28.522222,0.0,21.655556,80.144317
GA,2020-08-21,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8388,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-7,,,-14,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.333333,22.25,28.083333,0.0,22.0,81.82396
GA,2020-08-22,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8388,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-6,,,-3,9,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.583333,21.902778,29.125,0.0,22.236111,81.828026
GA,2020-08-23,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,21,0,,8409,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,,,,9,10,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.472222,23.013889,27.861111,0.580571,22.013889,81.422635
GA,2020-08-24,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8409,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-9,,,-17,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,26.055556,22.198413,28.492063,3.005667,21.928571,78.208289
GA,2020-08-25,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,59,0,,8468,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-4,,,-18,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.666667,22.253086,28.530864,0.225778,21.746914,79.246429
GA,2020-08-26,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8468,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-4,,,-15,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.951389,21.826389,29.027778,0.0,22.027778,79.079615
GA,2020-08-27,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8468,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-3,,,-16,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.395062,22.320988,27.777778,0.338667,21.969136,81.502222
GA,2020-08-28,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,37,0,,8505,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-4,,,-14,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,24.784722,22.25,27.375,7.0104,21.75,83.754521
GA,2020-08-29,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8505,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-7,,,-5,9,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.561728,21.709877,28.91358,4.717143,21.833333,80.107988
GA,2020-08-30,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,28,0,,8533,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,,,,6,8,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,26.111111,22.555556,29.326389,0.0,22.0625,78.613992
GA,2020-08-31,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8533,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-11,,,-17,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.62963,21.969136,29.024691,0.028222,21.679012,78.964885
GA,2020-09-01,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,5,0,,8538,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-4,,,-17,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,25.895062,22.444444,28.808642,0.254,21.820988,78.427048
GA,2020-09-02,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,8538,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-9,,,-16,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,27.419753,24.388889,29.746914,0.225778,22.259259,73.838619
GA,2020-09-03,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,63,0,,8601,53,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,,-9,,,-17,12,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,77.78,26.416667,23.034722,29.826389,0.580571,22.583333,79.763795
