location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ZA,2020-08-06,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,7273,305,33851,545251,12395,3183658,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-20,-1,-16,-45,-35,18,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,8.858025,1.851852,19.703704,0.0,-4.802469,39.515258
ZA,2020-08-07,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,7727,301,36607,552978,12696,3220265,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-22,-3,-10,-43,-35,17,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,9.209877,-1.191358,18.382716,0.0,-3.845679,39.749214
ZA,2020-08-08,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,6656,198,30318,559634,12894,3250583,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-22,-4,-14,-41,-10,10,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,14.104938,4.04321,23.845679,0.0,0.549383,39.887257
ZA,2020-08-09,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3791,213,16911,563425,13107,3267494,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-31,-13,-13,-52,-9,11,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,11.932099,5.253086,24.061728,0.0,-1.450617,39.83176
ZA,2020-08-10,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2493,130,11483,565918,13237,3278977,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-34,-24,8,-58,-73,26,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,8.364198,-0.981481,19.537037,0.0,-2.728395,45.930661
ZA,2020-08-11,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2860,259,16457,568778,13496,3295434,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-28,-13,-17,-46,-32,16,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,10.728395,-1.12963,23.598765,0.0,-7.320988,28.017605
ZA,2020-08-12,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3947,260,20063,572725,13756,3315497,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-28,-13,-16,-47,-32,17,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,9.740741,-0.654321,23.598765,0.0,-5.666667,34.066546
ZA,2020-08-13,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,6209,286,35614,578934,14042,3351111,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-26,-11,-12,-47,-32,16,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,9.759259,0.401235,20.537037,0.056444,-3.271605,40.283097
ZA,2020-08-14,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,4625,121,26918,583559,14163,3378029,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-21,-4,-13,-44,-31,15,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,11.04321,-0.697531,23.197531,0.0,-7.395062,27.105272
ZA,2020-08-15,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3660,162,22609,587219,14325,3400638,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-23,-5,-24,-43,-6,11,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,13.592593,3.45679,23.808642,0.0,-7.759259,22.560418
ZA,2020-08-16,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2509,143,15032,589728,14468,3415670,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-30,-11,-23,-50,-6,11,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,7.203704,0.728395,18.746914,0.0,-5.993827,38.764759
ZA,2020-08-17,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2259,282,14677,591987,14750,3430347,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-28,-16,-23,-48,-31,17,2,2,2,3,0,2,2,4,1,2,0,0,2,3,2,0,0,3,0,75.0,9.308642,-3.080247,20.530864,0.0,-8.462963,27.690293
ZA,2020-08-18,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3839,159,25324,595826,14909,3455671,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-25,-9,-22,-46,-30,15,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,6.296296,0.277778,17.58642,0.0,-6.685185,39.322072
ZA,2020-08-19,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3969,195,24612,599795,15104,3480283,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-26,-12,-15,-47,-30,15,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,4.981481,-4.253086,14.098765,0.0,-7.697531,39.800454
ZA,2020-08-20,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3434,225,24224,603229,15329,3504507,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-21,-5,-16,-47,-30,14,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,7.444444,-3.746914,18.882716,0.0,-8.95679,30.715332
ZA,2020-08-21,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3651,144,30560,606880,15473,3535067,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-23,-11,-14,-44,-30,15,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,9.901235,-0.135802,20.734568,0.0,-8.395062,27.411912
ZA,2020-08-22,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2777,72,18358,609657,15545,3553425,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-23,-11,-16,-42,-7,9,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,12.216049,1.117284,23.58642,0.0,-6.401235,27.616772
ZA,2020-08-23,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1680,100,10640,611337,15645,3564065,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-28,-15,-13,-49,-6,9,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,13.938272,3.209877,24.685185,0.0,-1.259259,35.960435
ZA,2020-08-24,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1567,149,14771,612904,15794,3578836,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-27,-18,-20,-46,-29,15,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,15.407407,5.04321,26.432099,0.0,-1.37037,31.832072
ZA,2020-08-25,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2758,194,20137,615662,15988,3598973,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-17,-2,-17,-43,-28,14,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,18.166667,6.469136,29.185185,0.0,-5.314815,20.075232
ZA,2020-08-26,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2581,126,19009,618243,16114,3617982,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-3,-14,-42,-27,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,17.611111,8.845679,29.197531,0.0,-8.808642,17.020066
ZA,2020-08-27,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1830,115,14329,620073,16229,3632311,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-13,4,-11,-41,-28,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,14.154321,3.530864,27.283951,0.0,-6.191358,24.799333
ZA,2020-08-28,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2415,238,20659,622488,16467,3652970,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-15,-1,-15,-39,-28,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,11.154321,0.796296,24.858025,0.0,-5.395062,32.199983
ZA,2020-08-29,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2415,47,21902,624903,16514,3674872,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-14,-1,-21,-37,-7,7,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,8.419753,2.382716,20.796296,0.0,-3.191358,44.43547
ZA,2020-08-30,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1932,121,18849,626835,16635,3693721,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-20,-4,-19,-43,-5,7,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,6.12963,-1.018519,14.876543,0.0,-7.358025,38.237977
ZA,2020-08-31,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1287,114,11687,628122,16749,3705408,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-17,-6,-19,-42,-28,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,8.0,-2.833333,18.111111,0.0,-11.291667,24.601594
ZA,2020-09-01,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2259,126,21313,630381,16875,3726721,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-3,-17,-41,-27,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,17.191358,4.524691,23.617284,0.0,4.030864,42.180555
ZA,2020-09-02,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2599,174,20380,632980,17049,3747101,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-21,-7,-17,-44,-28,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,14.228395,11.802469,23.728395,2.286,9.290123,72.705923
ZA,2020-09-03,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2071,115,18599,635051,17164,3765700,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-12,4,-8,-40,-27,11,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,15.549383,7.45679,25.283951,0.112889,7.567901,59.809485
ZA,2020-09-04,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1806,101,18123,636857,17265,3783823,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-14,-1,-8,-37,-27,10,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,20.388889,9.938272,30.728395,0.0,8.395062,46.444965
ZA,2020-09-05,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1633,110,16367,638490,17375,3800190,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-14,-2,-17,-34,-8,6,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,18.95679,11.907407,30.728395,0.225778,6.790123,45.800074
ZA,2020-09-06,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,845,115,8759,639335,17490,3808949,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-20,-6,-8,-41,-6,7,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,16.753086,11.506173,27.209877,3.668889,8.604938,60.494743
ZA,2020-09-07,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1079,82,12213,640414,17572,3821162,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-17,-7,-10,-39,-28,12,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,17.395062,8.67284,27.679012,0.733778,4.969136,44.567283
ZA,2020-09-08,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1990,82,21736,642404,17654,3842898,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-20,-6,-9,-37,-27,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,18.138889,7.75,29.666667,0.0,5.666667,43.940241
ZA,2020-09-09,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2007,97,20555,644411,17751,3863453,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-20,-8,-8,-39,-26,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,21.472222,9.888889,31.666667,0.0,2.638889,28.960625
ZA,2020-09-10,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1960,113,20713,646371,17864,3884166,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-17,-2,-8,-39,-27,13,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,21.277778,9.487654,32.407407,0.0,-1.598765,21.918449
ZA,2020-09-11,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1816,49,18620,648187,17913,3902786,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-6,-9,-36,-26,12,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,21.388889,11.04321,32.407407,0.0,-0.993827,22.574315
ZA,2020-09-12,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1579,20,15692,649766,17933,3918478,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-7,-8,-33,-7,6,2,2,2,4,0,2,1,4,1,2,0,0,2,3,2,0,0,3,0,72.22,22.302469,13.987654,31.697531,0.0,-2.160494,19.529908
