location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ET,2020-04-21,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,2,0,1073,116,23,9771,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,19.481481,14.361111,23.685185,9.8044,13.731481,71.761964
ET,2020-04-22,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,0,0,965,116,23,10736,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.75,14.546296,26.175926,8.170333,13.537037,61.761167
ET,2020-04-23,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,1,1,933,117,24,11669,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.888889,15.472222,25.333333,4.868333,13.814815,61.256419
ET,2020-04-24,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,5,0,1019,122,24,12688,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,18.388889,15.0,23.0,,12.555556,68.800938
ET,2020-04-25,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,1,0,957,123,24,13645,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,19.222222,15.0,24.0,,10.888889,58.507453
ET,2020-04-26,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,1,0,943,124,24,14588,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,17.777778,14.0,25.0,0.0,11.944444,68.678957
ET,2020-04-27,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,2,0,1080,126,24,15668,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,23.435185,15.592593,27.740741,1.693333,14.842593,59.412161
ET,2020-04-28,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,4,0,766,130,24,16434,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.1,16.444444,26.922222,15.24,15.877778,68.391336
ET,2020-04-29,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,1,0,1408,131,24,17842,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.462963,15.972222,28.009259,20.489333,14.657407,62.010328
ET,2020-04-30,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,2,0,912,133,24,18754,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.324074,15.953704,25.666667,6.477,15.009259,67.644098
ET,2020-05-01,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,0,0,1103,133,24,19857,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,17.944444,15.0,25.777778,0.0,13.0,72.836123
ET,2020-05-02,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,2,0,2473,135,24,22330,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,20.5,14.566667,25.111111,4.7625,13.544444,65.587159
ET,2020-05-03,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,5,0,1758,140,24,24088,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.777778,15.0,26.422222,1.016,13.933333,63.310902
ET,2020-05-04,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,5,0,1047,145,24,25135,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.148148,15.935185,27.166667,7.027333,14.425926,62.42171
ET,2020-05-05,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,17,0,1382,162,24,26517,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.916667,14.814815,28.333333,1.566333,14.351852,59.180707
ET,2020-05-06,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,29,0,1928,191,24,28445,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.712963,15.907407,28.074074,0.0,14.388889,59.966769
ET,2020-05-07,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,3,0,1861,194,24,30306,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,18.777778,12.0,25.0,0.0,12.277778,65.933468
ET,2020-05-08,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,16,1,2383,210,25,32689,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,19.722222,12.388889,25.0,0.0,10.666667,55.885143
ET,2020-05-09,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,29,0,2171,239,25,34860,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.675926,14.12037,27.842593,2.878667,14.342593,60.451166
ET,2020-05-10,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,11,0,1764,250,25,36624,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,20.311111,12.988889,26.166667,0.0,13.333333,65.297158
ET,2020-05-11,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,11,0,2424,261,25,39048,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,17.833333,13.0,27.0,0.0,7.888889,52.165995
ET,2020-05-12,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,2,0,2650,263,25,41698,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,25.416667,14.546296,29.722222,0.0,9.122222,40.402117
ET,2020-05-13,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,9,0,3580,272,25,45278,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,25.009259,14.388889,30.472222,0.0,8.6,38.812008
ET,2020-05-14,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,15,0,3707,287,25,48985,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,24.518519,15.166667,30.462963,0.0,10.601852,42.274951
ET,2020-05-15,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,19,0,4044,306,25,53029,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,23.648148,15.555556,29.981481,0.0,11.466667,50.775316
ET,2020-05-16,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,11,0,4225,317,25,57254,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,18.222222,14.0,24.277778,0.0,11.0,62.743113
ET,2020-05-17,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,35,0,1775,352,25,59029,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,19.888889,14.388889,24.0,0.508,10.611111,55.106458
ET,2020-05-18,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,13,0,4271,365,25,63300,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,24.046296,15.175926,28.5,1.989667,13.074074,51.863844
ET,2020-05-19,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,24,0,2460,389,25,65760,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.236111,15.791667,28.0,0.0,13.180556,57.195594
ET,2020-05-20,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,10,0,3747,399,25,69507,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.666667,15.5,27.148148,1.4224,14.481481,65.611894
ET,2020-05-21,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,34,0,3657,433,25,73164,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.833333,15.907407,28.101852,7.154333,14.444444,64.193644
ET,2020-05-22,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,61,0,6798,494,25,79962,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.416667,15.268519,26.444444,9.9568,14.75,67.033743
ET,2020-05-23,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,88,0,1048,582,25,81010,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,23.027778,15.648148,27.481481,6.4008,14.527778,60.866229
ET,2020-05-24,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,73,0,2844,655,25,83854,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.1,12.955556,26.677778,1.6256,12.777778,60.693045
ET,2020-05-25,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,46,1,3410,701,26,87264,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,21.9,13.477778,27.433333,0.0,11.083333,57.057217
ET,2020-05-26,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,30,0,4352,731,26,91616,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,24.509259,15.305556,28.268519,3.005667,12.740741,49.939957
ET,2020-05-27,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,100,1,4950,831,27,96566,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.935185,15.805556,28.731481,1.481667,13.305556,56.005922
ET,2020-05-28,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,137,1,5015,968,28,101581,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,22.407407,16.25,27.074074,1.8288,14.138889,61.696157
ET,2020-05-29,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,95,0,5034,1063,28,106615,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,1400000000,0,2,1,1,0,0,3,0,80.56,22.768519,15.694444,27.342593,2.243667,12.944444,56.128256
ET,2020-05-30,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,109,0,2836,1172,28,109451,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,23.12037,15.453704,28.888889,0.381,12.351852,53.094445
ET,2020-05-31,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,85,1,2926,1257,29,112377,,,,,,,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,3,2,2,4,2,1,2,3,0,1,0,0,2,1,1,0,0,3,0,80.56,17.666667,13.0,25.0,0.0,11.388889,66.670353
