location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KY,2020-06-23,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,195,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.422222,26.444444,33.366667,0.0,25.888889,76.854005
KY,2020-06-24,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,1,0,,196,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.433333,26.277778,33.133333,0.0,25.666667,75.757946
KY,2020-06-25,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,196,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.277778,26.155556,33.344444,0.4572,25.222222,74.443338
KY,2020-06-26,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,196,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.055556,25.788889,33.422222,2.2352,25.155556,75.118621
KY,2020-06-27,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,196,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.933333,25.211111,33.3,0.2032,25.111111,75.451914
KY,2020-06-28,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,196,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.044444,25.5,33.4,1.1176,25.511111,76.782105
KY,2020-06-29,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,3,0,,199,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.011111,26.0,33.622222,0.0,25.233333,75.702806
KY,2020-06-30,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,1,0,,200,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.6,25.822222,32.833333,0.1016,24.5,74.25734
KY,2020-07-01,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,1,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.366667,25.5,32.6,2.1336,24.255556,74.11558
KY,2020-07-02,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.066667,24.9,32.688889,2.032,24.188889,75.177891
KY,2020-07-03,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.777778,25.4,32.866667,0.254,24.577778,73.822385
KY,2020-07-04,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.966667,25.9,33.088889,0.7112,24.644444,73.309025
KY,2020-07-05,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.888889,25.522222,33.233333,0.1524,24.555556,73.238472
KY,2020-07-06,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.5,25.188889,31.955556,0.0,24.6,75.205648
KY,2020-07-07,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.319444,27.694444,33.361111,0.0635,25.361111,74.939379
KY,2020-07-08,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.322222,26.8,33.044444,0.254,25.255556,74.581403
KY,2020-07-09,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.122222,26.488889,33.366667,2.9464,25.233333,75.277529
KY,2020-07-10,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.044444,26.277778,33.566667,0.4572,25.033333,74.812998
KY,2020-07-11,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.966667,24.355556,33.122222,1.397,24.522222,77.244189
KY,2020-07-12,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,201,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.922222,24.055556,32.833333,21.082,24.044444,75.18364
KY,2020-07-13,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,2,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.011111,24.977778,32.633333,2.1844,23.933333,74.433091
KY,2020-07-14,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,31.333333,25.922222,33.566667,0.0,25.011111,69.328851
KY,2020-07-15,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.777778,25.988889,33.888889,0.0,25.455556,73.487558
KY,2020-07-16,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.1,26.1,33.466667,0.4064,25.077778,74.817106
KY,2020-07-17,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.333333,25.455556,33.244444,1.016,24.4,75.262653
KY,2020-07-18,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.2,25.5,32.711111,0.0,24.544444,76.518426
KY,2020-07-19,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.977778,25.344444,32.6,5.1308,24.533333,77.317544
KY,2020-07-20,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.0,24.855556,31.877778,1.8796,23.866667,78.497817
KY,2020-07-21,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,26.977778,24.133333,30.933333,12.3444,23.955556,83.898701
KY,2020-07-22,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.422222,24.533333,32.055556,26.9875,24.666667,80.246239
KY,2020-07-23,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.588889,25.577778,32.255556,2.4892,24.577778,79.177774
KY,2020-07-24,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.544444,24.9,32.144444,2.7432,24.422222,78.756485
KY,2020-07-25,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.6,24.288889,31.877778,0.0,24.344444,78.138056
KY,2020-07-26,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.566667,24.722222,33.033333,1.016,24.6,74.885157
KY,2020-07-27,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.855556,25.1,33.244444,0.0,25.133333,75.929062
KY,2020-07-28,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.911111,26.366667,33.144444,2.1336,24.677778,73.705748
KY,2020-07-29,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.888889,25.544444,33.244444,0.6604,24.666667,73.708388
KY,2020-07-30,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.288889,26.433333,33.144444,0.0,25.355556,75.066525
KY,2020-07-31,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.0,27.511111,32.9,0.0508,25.177778,75.542147
KY,2020-08-01,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.677778,26.422222,32.933333,1.2192,25.144444,76.791422
KY,2020-08-02,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.866667,26.055556,32.733333,0.8636,25.2,76.201395
KY,2020-08-03,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.0,26.155556,32.677778,3.9116,25.266667,75.90715
KY,2020-08-04,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.211111,25.277778,32.688889,9.3472,24.844444,77.513159
KY,2020-08-05,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.344444,27.077778,32.655556,4.8768,24.822222,76.998065
KY,2020-08-06,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.533333,25.177778,33.077778,0.4572,24.711111,75.43754
KY,2020-08-07,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.822222,25.277778,33.177778,1.7272,24.822222,74.626282
KY,2020-08-08,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.922222,26.4,33.244444,1.6764,25.111111,75.617681
KY,2020-08-09,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.055556,26.022222,33.377778,0.2032,25.377778,76.19201
KY,2020-08-10,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.5,26.855556,33.555556,0.0,25.577778,75.111343
KY,2020-08-11,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.866667,26.7,33.422222,0.0,24.966667,75.157657
KY,2020-08-12,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.6,26.477778,33.4,0.3048,24.877778,75.850543
KY,2020-08-13,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.9,26.477778,33.022222,0.0,25.055556,75.484305
KY,2020-08-14,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.233333,26.1,33.466667,0.0,25.444444,75.706211
KY,2020-08-15,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.788889,26.666667,33.588889,1.2192,25.244444,76.745492
KY,2020-08-16,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.055556,26.7,33.244444,2.032,25.411111,76.301274
KY,2020-08-17,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.033333,26.244444,33.2,0.4572,25.266667,75.808385
KY,2020-08-18,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,203,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.577778,25.544444,33.422222,5.842,25.122222,77.097327
KY,2020-08-19,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,2,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.911111,26.077778,31.544444,1.6256,24.877778,79.444193
KY,2020-08-20,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.555556,25.744444,33.122222,8.1788,25.055556,76.955223
KY,2020-08-21,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,28.666667,25.444444,32.244444,13.843,24.688889,79.496965
KY,2020-08-22,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.566667,24.522222,33.166667,1.3716,24.377778,73.812708
KY,2020-08-23,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.222222,25.522222,33.866667,0.0508,25.6,76.413034
KY,2020-08-24,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,27.566667,25.722222,31.055556,27.178,24.777778,85.033764
KY,2020-08-25,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.411111,25.555556,32.677778,0.508,25.266667,74.100442
KY,2020-08-26,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.277778,24.266667,31.822222,5.3848,24.366667,75.063521
KY,2020-08-27,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.2,24.644444,32.977778,10.8712,25.288889,79.658018
KY,2020-08-28,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.055556,25.977778,32.977778,5.08,25.722222,77.691622
KY,2020-08-29,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,30.222222,27.377778,32.977778,0.3556,25.822222,77.418718
KY,2020-08-30,ChIJKaq4Lz6GJY8RXnFwh9PERXA,Q5785,country/CYM,KY,Cayman Islands,KY,CYM,0,0,0,,205,1,,,,,,,,65720,37180,39213,0,64948,273.833,9182,8787,9727,10004,10819,11693,9471,4638,2072,5485419416,85477,2185366,19.5,-80.5,260,64,160,82.19024,6.8,29.766667,26.255556,32.911111,0.0,25.588889,78.422805
