date,location_key,wikidata_id,country_name,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index,new_confirmed,new_deceased,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity,calendar_week
2020-01-02,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,25.1064815,16.25,34.0,0.0,0,7.148148,32.716605,1
2020-01-09,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.869047714285717,13.5,33.611111,0.0,0,5.920635,31.724449571428572,2
2020-01-16,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.880952142857144,16.0,35.555556,0.0,0,4.976190428571428,26.72813357142857,3
2020-01-23,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.280423428571428,16.305556,36.5,0.0,0,9.788359857142856,37.222775285714285,4
2020-01-30,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.365079428571427,18.5,39.611111,0.0,0,9.976190428571428,32.08587514285714,5
2020-02-06,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.099206285714285,13.888889,41.0,0.0,0,10.527777857142857,33.64424828571428,6
2020-02-13,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,28.400793571428572,17.0,39.0,0.0,0,9.341269714285714,30.692714,7
2020-02-20,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,30.15211642857143,20.0,41.5,0.0,0,7.294973571428572,26.20945557142857,8
2020-02-27,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,31.32142842857143,20.138889,42.0,0.0,0,11.436507714285714,30.544223428571428,9
2020-03-05,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,31.20370385714286,20.703704,42.5,0.0,0,7.126984,24.98337885714286,10
2020-03-12,GM,Q1005,Gambia,2416664,13.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,31.309523714285714,20.75,43.5,0.0,0,13.825396714285715,36.617965000000005,11
2020-03-19,GM,Q1005,Gambia,2416664,13.5,-15.5,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,45.37,0.0,0.0,31.169312285714284,21.444444,41.5,0.0,0,10.420635,29.04484785714286,12
