date,location_key,wikidata_id,country_name,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index,new_confirmed,new_deceased,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity,calendar_week
2020-01-02,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35277749999999997,-5.138889,4.322222,0.0,676.9100000000001,-5.4805554999999995,68.9400995,1
2020-01-09,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0539684285714286,-7.711111,7.544444,2.949222,2604.346667,-7.736507857142857,61.29712057142858,2
2020-01-16,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530865714285715,-3.894444,10.511111,5.698067,2164.503333,-2.4007054285714284,80.62987199999999,3
2020-01-23,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8068782857142857,-6.522222,6.883333,0.0,2330.873333,-5.648500857142857,72.65981557142858,4
2020-01-30,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.223016,-7.205556,9.5,19.205222,2057.4,-0.4547618571428571,78.22396842857142,5
2020-02-06,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6007937142857145,-5.805556,14.755556,28.232100000000003,2966.296666,-0.6770721428571429,69.73383628571428,6
2020-02-13,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938800857142857,-6.222222,13.655556,4.181828,2401.908667,-2.5098764285714283,68.21385599999999,7
2020-02-20,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.403064428571428,-3.172222,16.177778,6.28398,5093.97,-0.6853837142857142,66.45255485714286,8
2020-02-27,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5774029999999994,-4.761111,17.222222,7.0485,4085.59,-2.3780862857142857,58.01413142857143,9
2020-03-05,XK,Q1246,Kosovo,1883018,42.55,20.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.319312285714285,-2.95,17.2,31.054322,2904.913333,-0.01490300000000008,65.79592628571429,10
2020-03-12,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,41.67,2.0,0.0,5.963227571428571,-0.966667,20.127778,37.743694999999995,3848.1,1.532716142857143,74.70358171428572,11
2020-03-19,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,83.33,18.0,0.0,7.832561857142857,-2.116667,22.888889,9.045221999999999,3392.17,-0.8434084285714285,55.994844,12
2020-03-26,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,68.0,1.0,4.096384428571429,-4.466667,20.466667,13.363223,2296.583333,-1.596649,70.55371157142858,13
2020-04-02,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,38.0,0.0,4.526719571428571,-3.432099,15.604938,25.569333,2596.726667,-0.02971785714285716,74.14339928571428,14
2020-04-09,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,101.0,6.0,8.137058999999999,-2.3125,19.244444,11.398956,2748.2799999999997,-2.1223544285714286,52.91814042857143,15
2020-04-16,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,222.0,6.0,10.920590714285714,-0.530864,21.527778,11.006667,1503.68,0.32164899999999996,49.19505028571429,16
2020-04-23,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,220.0,2.0,12.203042285714286,3.703704,25.291667,27.08275,101.6,4.494929428571429,62.671986714285715,17
2020-04-30,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,130.0,2.0,13.972663142857144,2.438272,23.271605,2.109611,0.0,4.679012142857142,54.612762857142855,18
2020-05-07,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,62.0,2.0,11.311287428571429,2.160494,21.876543,23.562028,0.0,4.852733428571428,66.45110814285714,19
2020-05-14,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,83.0,1.0,17.77810842857143,3.395062,28.697531,0.254,0.0,7.523478857142857,51.626173,20
2020-05-21,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,92.59,59.0,0.0,20.74652,10.845679,33.25,13.43025,0.0,11.919217571428572,59.67830885714285,21
2020-05-28,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,87.04,45.0,1.0,12.589836714285713,5.451389,21.41358,10.293551,0.0,6.486772571428572,67.96015785714286,22
2020-06-04,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,87.04,94.0,0.0,12.968883857142856,4.623457,23.777778,12.920235,0.0,7.394431857142856,70.30635457142857,23
2020-06-11,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,73.15,184.0,0.0,17.750440857142856,10.061728,26.080247,13.023043,0.0,11.507936285714285,67.901955,24
2020-06-18,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,59.26,547.0,3.0,18.748787571428572,9.979167,28.027778,14.786429,0.0,11.67052457142857,65.06318442857143,25
2020-06-25,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,59.26,516.0,7.0,18.49735442857143,12.666667,27.561728,28.111349000000004,0.0,12.468254142857143,69.93171242857143,26
2020-07-02,XK,Q1246,Kosovo,1883018,42.55,20.833333,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,59.26,632.0,14.0,23.783068857142858,14.888889,33.049383,1.358194,0.0,14.808642,58.385263571428574,27
