date,location_key,wikidata_id,country_name,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index,new_confirmed,new_deceased,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity,calendar_week
2020-01-02,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7685185,-0.41358,9.549383,0.056444,0.0,-0.6574075,74.68802199999999,1
2020-01-09,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.471957428571429,-1.7,10.635802,5.328356,0.0,0.650440857142857,77.340385,2
2020-01-16,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.158994714285714,-1.188889,13.288889,0.0508,0.0,2.0784832857142854,81.26798571428571,3
2020-01-23,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.904938428571429,0.383333,10.561111,5.93725,10.16,2.163668285714286,77.76565571428571,4
2020-01-30,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.282098857142858,0.027778,15.683333,4.619977,0.0,5.011463999999999,81.35983785714286,5
2020-02-06,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.906701857142858,1.961111,17.461111,1.2403659999999999,0.0,3.4703704285714285,68.18420214285715,6
2020-02-13,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243298,-0.527778,18.594444,0.7944559999999999,0.0,2.3758377142857143,64.20609128571428,7
2020-02-20,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.356172857142857,1.975309,16.661111,4.594578,10.16,4.0358025714285715,70.81571385714285,8
2020-02-27,SM,Q238,San Marino,33938,43.933333,12.466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.67,1.0,0.0,9.533509714285714,1.483333,17.7,4.534606,10.16,3.097089857142857,65.92612257142856,9
2020-03-05,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,33.33,24.0,1.0,9.266490285714285,0.845679,15.75,21.096111,0.0,3.1963845714285712,68.36657357142857,10
2020-03-12,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,2.0,68.52,53.0,4.0,9.379364999999998,2.855556,16.864198,8.213372,0.0,4.0537917142857145,70.70459985714285,11
2020-03-19,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,79.63,74.0,15.0,10.756613714285715,2.37037,18.617284,0.028222,0.0,4.930335142857143,68.259595,12
2020-03-26,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,83.33,77.0,2.0,8.125220428571428,1.148148,17.882716,9.87425,96.52000000000001,1.819224,65.93995,13
2020-04-02,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,83.33,25.0,10.0,8.634920714285714,-0.635802,17.012346,11.377083,30.48,2.002645571428572,64.49398742857143,14
2020-04-09,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,83.33,92.0,2.0,11.552028285714286,0.296296,20.228395,0.0,0.0,1.5502647142857142,51.78078742857143,15
2020-04-16,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,87.04,82.0,4.0,13.769069571428572,2.623457,22.981481,1.100667,0.0,3.1766975714285715,50.79320957142857,16
2020-04-23,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59,87.0,2.0,14.276895857142858,5.740741,22.074074,20.697472,0.0,9.481481571428573,74.24821414285715,17
2020-04-30,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59,67.0,1.0,16.146384571428573,6.376543,22.746914,11.71575,0.0,9.152557285714286,64.30953771428571,18
2020-05-07,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59,52.0,0.0,17.044091571428574,7.858025,24.098765,1.686278,0.0,9.890652714285713,63.61960057142857,19
2020-05-14,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,66.67,20.0,0.0,19.012257428571427,8.364198,25.4,4.797777,0.0,11.661552,63.967237571428576,20
2020-05-21,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,66.67,20.0,0.0,19.095061714285716,13.633333,24.944444,17.140766,0.0,13.662786714285716,71.92594585714286,21
2020-05-28,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,66.67,15.0,1.0,19.728571285714285,11.522222,28.716049,0.592667,0.0,9.692416285714286,53.18395142857143,22
2020-06-04,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,66.67,8.0,0.0,18.11807757142857,11.166667,26.405556,19.117028,0.0,11.054497285714286,64.49099271428572,23
2020-06-11,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,57.41,0.0,0.0,19.014991285714284,13.005556,25.962963,30.614055,0.0,13.731393428571428,72.14383685714286,24
2020-06-18,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,57.41,18.0,0.0,20.306260857142856,13.522222,26.933333,18.292939,0.0,14.508200857142857,70.4984962857143,25
2020-06-25,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,33.33,0.0,0.0,23.114682428571427,14.451389,29.888889,0.036286,0.0,13.714969,56.43194885714286,26
2020-07-02,SM,Q238,San Marino,33938,43.933333,12.466667,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,33.33,0.0,0.0,26.311728285714285,18.123457,33.138889,0.0508,0.0,17.015167428571427,57.48306128571429,27
