location_key,date,wikidata_id,country_name,new_confirmed,new_deceased,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index
AE,2020-01-01,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-02,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-03,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-04,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-05,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-06,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-07,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-08,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-09,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-10,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-11,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-12,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-13,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-14,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-15,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-16,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-17,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-18,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-19,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-20,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-21,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-22,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE,2020-01-23,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
AE,2020-01-24,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
AE,2020-01-25,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
AE,2020-01-26,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
AE,2020-01-27,Q878,United Arab Emirates,8.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
AE,2020-01-28,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
AE,2020-01-29,Q878,United Arab Emirates,0.0,0.0,9890400,24.4,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78
