location_key,date,wikidata_id,country_name,new_confirmed,new_deceased,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index
UG,2020-01-01,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-02,Q1036,Uganda,1.0,1.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-03,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-04,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-05,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-06,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-07,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-08,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-09,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-10,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-11,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-12,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-13,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-14,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-15,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,2020-01-16,Q1036,Uganda,0.0,0.0,45741000,1.28,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
