location_key,date,wikidata_id,country_name,new_confirmed,new_deceased,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index
NZ,2020-01-01,Q664,New Zealand,,,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-02,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-03,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-04,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-05,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-06,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-07,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-08,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-09,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-10,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-11,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-12,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-13,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-14,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-15,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-16,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-17,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-18,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZ,2020-01-19,Q664,New Zealand,0.0,0.0,4822233,-41.2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
