location_key,date,wikidata_id,country_name,new_confirmed,new_deceased,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MO,2020-01-01,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,17.805556,16.366667,19.855556,0.3556,0,13.648148,76.507997
MO,2020-01-02,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,17.583333,15.166667,20.55,0.0,0,14.061728,80.05284
MO,2020-01-03,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,18.833333,15.094444,23.283333,0.0,0,15.123457,78.852269
MO,2020-01-04,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,19.383333,15.622222,23.016667,0.0,0,15.709877,79.02152
MO,2020-01-05,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,20.833333,17.672222,23.455556,0.0508,0,16.024691,73.310419
MO,2020-01-06,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,21.444444,19.105556,24.405556,0.0,0,17.197531,76.089862
MO,2020-01-07,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,21.833333,18.944444,26.111111,0.0,0,18.537037,81.201336
MO,2020-01-08,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,21.016667,17.711111,26.288889,0.0,0,13.876543,63.78698
MO,2020-01-09,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,19.577778,17.511111,22.677778,0.0,0,15.211111,76.244105
MO,2020-01-10,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,20.172222,17.805556,23.494444,0.0,0,16.527778,79.883529
MO,2020-01-11,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,19.133333,14.066667,24.305556,0.0,0,14.283333,73.690166
MO,2020-01-12,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,16.766667,13.311111,20.766667,0.0254,0,8.911111,60.127401
MO,2020-01-13,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,17.816667,14.8,20.094444,0.0254,0,12.766667,72.570311
MO,2020-01-14,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,18.927778,16.25,22.133333,0.0,0,13.683333,71.917613
MO,2020-01-15,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,19.755556,16.877778,22.766667,0.0,0,15.794444,78.190154
MO,2020-01-16,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,19.277778,15.133333,23.7,0.423333,0,15.427778,78.589104
MO,2020-01-17,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,16.372222,14.127778,20.477778,0.3302,0,9.144444,62.525929
MO,2020-01-18,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,17.488889,14.4,20.255556,0.0,0,11.888889,69.991722
MO,2020-01-19,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,15.588889,13.927778,18.983333,0.0,0,10.577778,72.203089
MO,2020-01-20,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,17.055556,13.955556,20.2,0.0,0,12.427778,74.440657
MO,2020-01-21,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.89,19.022222,15.705556,21.616667,0.0,0,14.85,76.991699
MO,2020-01-22,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.89,20.75,17.361111,24.105556,0.0,0,17.455556,81.615429
MO,2020-01-23,Q14773,Macau,,,649342,22.166667,113.55,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,21.811111,19.2,25.883333,0.0,0,18.882716,83.379665
MO,2020-01-24,Q14773,Macau,,,649342,22.166667,113.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7,21.427778,18.861111,25.177778,0.0,0,18.728395,83.992823
MO,2020-01-25,Q14773,Macau,,,649342,22.166667,113.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7,18.511111,14.222222,23.527778,4.191,0,16.08642,85.810483
MO,2020-01-26,Q14773,Macau,,,649342,22.166667,113.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7,13.183333,10.355556,18.727778,19.05,0,9.62963,80.164604
MO,2020-01-27,Q14773,Macau,,,649342,22.166667,113.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7,11.583333,9.45,14.611111,4.1402,0,5.333333,66.191357
MO,2020-01-28,Q14773,Macau,,,649342,22.166667,113.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7,12.227778,9.088889,15.227778,0.4064,0,4.17284,58.447124
MO,2020-01-29,Q14773,Macau,,,649342,22.166667,113.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7,12.972222,9.283333,16.222222,0.0762,0,2.481481,49.637535
MO,2020-01-30,Q14773,Macau,,,649342,22.166667,113.55,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,36.11,13.716667,9.344444,18.216667,0.0,0,0.462963,41.639164
MO,2020-01-31,Q14773,Macau,,,649342,22.166667,113.55,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,36.11,14.3,9.444444,18.805556,0.0,0,4.45679,53.037513
MO,2020-02-01,Q14773,Macau,,,649342,22.166667,113.55,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,36.11,16.438889,12.127778,19.277778,0.0,0,10.438272,68.284441
